recvTime,n_viajes_x,n_viajes_y,free,tmed,tmax,tmin,hrmed,hrmax,hrmin,radmed,radmax,vvmed,vvmax,dvmed,prec,dewpt,dpv
2020-10-16 03:00:00,95.957,133.28300000000002,570.9285714285714,11.4,11.9,11.1,45.1,46.3,43.7,0.0,0.0,0.6,1.6,194.9,0.0,-0.1,0.7
2020-10-16 04:00:00,102.631,218.793,571.5,10.9,11.3,10.6,47.0,47.9,45.9,0.0,0.0,0.5,1.5,190.3,0.0,0.1,0.7
2020-10-16 05:00:00,278.0369999999999,389.6039999999999,553.4,10.5,10.8,10.0,48.6,50.6,47.6,0.0,0.0,0.5,1.4,191.7,0.0,0.1,0.7
2020-10-16 06:00:00,682.2760000000001,787.1949999999997,472.83333333333337,10.4,10.8,10.1,49.2,50.3,48.1,11.9,28.0,0.6,1.3,189.8,0.0,0.2,0.6
2020-10-16 07:00:00,1281.3920000000005,1804.014,344.2325227963525,13.7,16.2,10.7,41.4,48.6,32.9,199.2,303.5,0.3,1.0,197.9,0.0,0.7,0.9
2020-10-16 08:00:00,1160.343,1735.304,209.88294314381272,17.1,18.0,16.1,31.2,33.7,29.1,400.4,490.5,0.5,1.8,257.9,0.0,-0.1,1.3
2020-10-16 09:00:00,1049.734,1345.9979999999996,142.53363636363636,18.7,20.0,17.5,28.5,30.5,25.8,565.1,628.1,0.7,2.4,278.9,0.0,0.1,1.5
2020-10-16 10:00:00,818.0090000000004,1089.8629999999996,161.0358695652174,20.6,22.1,19.2,24.8,28.0,21.2,676.2,716.2,0.7,2.3,323.2,0.0,-0.3,1.8
2020-10-16 11:00:00,894.5600000000003,961.6180000000004,250.9813664596273,22.1,23.2,21.0,21.1,23.0,19.3,729.7,739.7,1.0,2.8,17.2,0.0,-1.2,2.1
2020-10-16 12:00:00,1162.6020000000008,963.837,337.6835016835017,22.9,24.1,21.9,19.8,21.8,17.9,715.1,735.4,1.0,2.6,61.8,0.0,-1.4,2.2
2020-10-16 13:00:00,1252.8250000000005,1163.3590000000004,388.8095238095238,24.1,25.1,23.1,18.1,19.9,16.7,635.9,688.0,0.8,3.1,48.3,0.0,-1.6,2.5
2020-10-16 14:00:00,1750.1740000000018,1488.8899999999994,363.9022869022869,23.7,24.5,22.9,19.6,21.1,17.7,499.6,576.2,1.2,4.1,161.1,0.0,-0.9,2.4
2020-10-16 15:00:00,996.1830000000006,1175.742,289.6168582375479,22.6,23.3,21.8,21.5,23.2,20.4,325.2,417.1,1.7,6.0,172.7,0.0,-0.5,2.1
2020-10-16 16:00:00,1070.0010000000002,1122.254,276.16396761133603,21.0,22.0,20.1,25.0,26.3,22.8,109.3,227.9,2.2,5.2,180.6,0.0,0.2,1.9
2020-10-16 17:00:00,838.555,1169.331,279.3023023023023,19.5,20.3,18.8,27.0,30.1,24.6,4.9,21.5,2.1,5.0,180.5,0.0,0.0,1.7
2020-10-16 18:00:00,1044.3280000000009,1207.1139999999996,353.0676691729324,18.5,19.0,18.0,35.9,45.3,29.9,0.0,0.0,1.9,5.1,180.1,0.0,3.0,1.4
2020-10-16 19:00:00,1078.7660000000003,1203.0769999999995,436.7018181818182,17.2,18.1,16.2,48.2,52.4,45.1,0.0,0.0,0.3,2.3,77.7,0.0,6.2,1.0
2020-10-16 20:00:00,820.8590000000005,1021.5900000000004,485.03571428571433,15.0,16.2,14.1,55.8,61.8,51.6,0.0,0.0,0.2,1.0,166.4,0.0,6.2,0.8
2020-10-16 21:00:00,472.61900000000014,742.6469999999999,524.8888888888889,13.5,14.2,12.9,61.1,62.6,59.2,0.0,0.0,0.4,1.1,184.7,0.0,6.2,0.6
2020-10-16 22:00:00,425.125,372.776,550.8174603174604,12.5,13.1,12.0,61.1,63.0,58.7,0.0,0.0,0.3,1.1,184.7,0.0,5.2,0.6
2020-10-16 23:00:00,123.071,114.691,567.5359477124183,12.1,12.4,11.5,64.6,68.0,62.4,0.0,0.0,0.2,0.8,186.7,0.0,5.6,0.5
2020-10-17 00:00:00,109.986,132.72299999999998,571.9333333333334,11.4,11.7,11.1,69.2,70.6,67.7,0.0,0.0,0.2,1.0,197.9,0.0,5.9,0.4
2020-10-17 01:00:00,106.899,103.211,572.0714285714286,10.5,11.3,9.3,72.3,76.2,69.5,0.0,0.0,0.2,0.9,189.7,0.0,5.7,0.4
2020-10-17 02:00:00,49.613,65.889,572.3954545454546,9.8,10.5,9.1,75.7,77.5,74.0,0.0,0.0,0.2,1.0,208.2,0.0,5.8,0.3
2020-10-17 03:00:00,94.93,61.524,572.521052631579,8.8,9.3,8.5,79.0,80.7,76.2,0.0,0.0,0.1,0.6,341.2,0.0,5.4,0.2
2020-10-17 04:00:00,63.297,100.153,572.9444444444445,9.1,9.4,8.9,78.1,79.0,77.2,0.0,0.0,0.5,0.9,200.0,0.0,5.5,0.3
2020-10-17 05:00:00,127.15,119.072,567.5659722222222,8.9,9.1,8.5,76.2,78.4,73.6,0.0,0.0,0.4,1.1,188.7,0.0,4.9,0.3
2020-10-17 06:00:00,305.795,251.873,554.7445652173913,8.3,8.7,8.1,76.5,77.4,75.1,12.2,28.0,0.4,0.9,197.6,0.0,4.5,0.3
2020-10-17 07:00:00,573.7090000000002,331.51199999999994,531.7532894736842,11.2,12.9,8.3,64.2,76.0,55.5,189.8,294.9,0.2,1.6,342.4,0.0,4.6,0.5
2020-10-17 08:00:00,412.94500000000016,475.102,473.8150183150183,14.5,16.7,12.4,48.4,57.3,39.4,391.0,477.7,0.3,1.3,348.1,0.0,3.7,0.9
2020-10-17 09:00:00,673.0650000000003,573.832,423.7070707070706,18.2,19.8,16.6,31.9,39.7,26.8,553.9,623.8,0.4,1.4,342.7,0.0,1.2,1.4
2020-10-17 10:00:00,726.5010000000001,697.9310000000006,374.7717391304348,20.8,21.9,19.5,24.6,27.5,22.4,670.8,716.2,0.6,1.8,302.2,0.0,-0.1,1.9
2020-10-17 11:00:00,960.8780000000004,780.1740000000002,363.6470588235294,23.1,24.3,20.9,21.9,25.0,19.6,718.7,735.4,0.5,1.6,264.8,0.0,0.1,2.2
2020-10-17 12:00:00,968.7210000000003,980.998,392.5909090909091,24.6,25.6,23.9,18.3,20.8,16.4,708.6,724.7,0.8,2.6,88.5,0.0,-1.1,2.5
2020-10-17 13:00:00,992.7600000000004,1154.7080000000003,431.13461538461536,25.3,26.0,24.5,16.7,18.5,15.4,626.4,679.4,0.7,2.5,203.7,0.0,-1.7,2.7
2020-10-17 14:00:00,936.1790000000004,836.0070000000002,445.0496894409938,26.0,26.8,25.2,15.8,23.2,14.4,533.9,617.0,0.6,2.5,37.9,0.0,-1.9,2.8
2020-10-17 15:00:00,684.1980000000002,709.1100000000001,424.76666666666665,24.1,25.8,22.8,34.6,37.8,24.0,300.7,414.8,1.6,4.5,181.9,0.0,7.5,2.0
2020-10-17 16:00:00,797.438,833.0200000000003,381.2275132275132,22.1,22.9,21.4,35.5,37.6,34.4,79.1,122.5,2.1,5.5,177.1,0.0,6.1,1.7
2020-10-17 17:00:00,991.1920000000006,1266.9639999999995,304.9826086956522,20.8,21.5,20.4,34.6,38.4,28.8,7.9,36.6,1.9,5.4,176.3,0.0,4.6,1.6
2020-10-17 18:00:00,1028.7610000000002,1363.6189999999997,297.76428571428573,19.1,20.6,16.9,34.5,44.6,28.7,0.0,0.0,0.6,3.6,69.9,0.0,2.9,1.5
2020-10-17 19:00:00,809.4180000000005,1335.6329999999996,381.8499025341131,16.9,17.6,15.8,45.2,48.6,42.9,0.0,0.0,0.3,1.3,109.5,0.0,5.0,1.1
2020-10-17 20:00:00,793.5810000000004,1180.9959999999996,467.07427055702914,15.1,15.9,14.2,47.8,49.0,47.1,0.0,0.0,0.3,1.0,181.3,0.0,4.1,0.9
2020-10-17 21:00:00,506.58700000000016,758.7140000000003,523.7753623188406,13.9,14.4,13.4,51.7,54.2,48.8,0.0,0.0,0.2,1.0,193.9,0.0,4.1,0.8
2020-10-17 22:00:00,365.531,395.14000000000016,562.8666666666667,12.8,13.6,12.3,56.6,59.2,54.0,0.0,0.0,0.3,1.0,195.7,0.0,4.4,0.6
2020-10-17 23:00:00,159.42499999999995,197.17600000000004,575.1304347826087,12.4,13.2,11.8,59.2,61.6,56.2,0.0,0.0,0.4,1.2,194.3,0.0,4.7,0.6
2020-10-18 00:00:00,168.485,168.1449999999999,579.0,11.5,12.0,11.0,63.3,65.1,61.3,0.0,0.0,0.3,0.8,196.2,0.0,4.8,0.5
2020-10-18 01:00:00,128.945,84.833,578.96875,10.6,11.1,10.1,65.0,67.0,63.3,0.0,0.0,0.2,0.9,192.8,0.0,4.3,0.4
2020-10-18 02:00:00,111.294,140.70999999999998,579.5,9.6,10.2,9.3,68.5,69.6,65.5,0.0,0.0,0.1,0.5,194.2,0.0,4.1,0.4
2020-10-18 03:00:00,57.229,58.793,580.1313131313132,9.4,9.8,8.9,69.4,72.1,67.2,0.0,0.0,0.1,0.7,189.3,0.0,4.0,0.4
2020-10-18 04:00:00,75.806,106.39,581.0444444444445,8.7,9.2,8.3,72.8,75.2,70.3,0.0,0.0,0.1,1.1,200.9,0.0,4.1,0.3
2020-10-18 05:00:00,89.32199999999997,100.58100000000002,580.4117647058823,9.2,9.4,9.1,71.6,73.3,71.0,0.0,0.0,0.6,1.3,192.4,0.0,4.4,0.3
2020-10-18 06:00:00,131.839,155.19599999999997,580.7307692307693,9.2,9.4,8.9,71.9,72.8,69.9,13.0,32.3,0.4,1.1,196.1,0.0,4.4,0.3
2020-10-18 07:00:00,101.835,220.3269999999999,581.0492307692307,12.5,15.9,9.4,58.3,70.1,42.2,179.6,286.3,0.1,1.0,186.4,0.0,4.4,0.6
2020-10-18 08:00:00,223.9050000000001,273.86,581.3651315789473,16.3,18.1,15.6,39.8,44.1,33.7,380.0,469.0,0.3,1.3,15.2,0.0,2.6,1.1
2020-10-18 09:00:00,516.2860000000002,373.207,580.0357142857142,18.9,20.6,17.7,32.2,35.3,27.3,537.6,617.4,0.5,2.0,291.4,0.0,1.9,1.5
2020-10-18 10:00:00,364.692,371.79200000000014,573.9059829059829,21.2,22.4,20.1,27.1,28.7,25.6,644.0,688.2,0.6,1.9,332.1,0.0,1.5,1.8
2020-10-18 11:00:00,465.5360000000002,646.1250000000002,569.35,23.3,25.0,21.5,25.5,27.9,23.1,703.3,711.8,0.7,2.4,45.8,0.0,2.4,2.1
2020-10-18 12:00:00,855.9749999999997,643.1160000000001,562.9368421052632,25.0,26.1,24.0,24.3,26.4,22.7,690.6,707.5,1.0,2.8,46.0,0.0,3.3,2.4
2020-10-18 13:00:00,703.066,906.1420000000004,560.3181818181818,25.8,26.6,25.1,25.4,27.1,23.2,617.1,668.6,1.5,4.1,74.4,0.0,4.6,2.5
2020-10-18 14:00:00,691.2559999999999,900.6030000000009,563.4375,24.9,25.5,24.2,27.8,30.1,24.9,483.3,561.1,1.4,4.1,127.5,0.0,5.1,2.3
2020-10-18 15:00:00,782.8910000000002,863.9230000000001,567.9375,24.2,25.0,23.6,27.8,29.4,26.0,307.6,402.0,1.4,4.3,135.0,0.0,4.4,2.2
2020-10-18 16:00:00,1304.0200000000002,1313.995,565.4285714285714,22.6,23.7,21.3,32.5,37.8,26.1,107.7,221.4,1.3,3.8,128.3,0.0,5.3,1.9
2020-10-18 17:00:00,1564.0169999999994,1634.994,564.6233766233767,20.3,21.3,19.2,40.6,44.8,37.0,5.3,25.8,0.9,3.4,101.3,0.0,6.4,1.4
2020-10-18 18:00:00,2000.7069999999987,1795.64,569.4,18.9,19.5,17.7,45.0,49.0,42.0,0.0,0.0,0.6,2.8,83.1,0.0,6.7,1.2
2020-10-18 19:00:00,2006.5419999999997,1775.9659999999994,568.968253968254,15.9,17.7,15.1,53.0,58.6,48.3,0.0,0.0,0.3,1.2,205.6,0.0,6.3,0.9
2020-10-18 20:00:00,1105.1119999999996,1069.3190000000006,575.5,14.3,15.3,13.6,54.3,57.1,52.3,0.0,0.0,0.5,1.2,182.8,0.0,5.2,0.7
2020-10-18 21:00:00,581.4400000000003,716.5540000000004,580.1111111111111,13.7,14.4,12.6,56.8,59.6,53.3,0.0,0.0,0.4,1.4,190.2,0.0,5.3,0.7
2020-10-18 22:00:00,259.99000000000007,332.4670000000001,581.7952380952381,12.7,13.0,12.3,61.9,65.2,59.2,0.0,0.0,0.4,1.1,199.6,0.0,5.6,0.6
2020-10-18 23:00:00,76.11699999999998,91.817,581.0833333333333,12.2,12.6,11.7,69.0,73.1,63.8,0.0,0.0,0.3,1.3,203.1,0.0,6.6,0.4
2020-10-19 00:00:00,109.027,145.05599999999995,581.8225806451612,11.2,12.2,10.9,75.7,78.8,71.7,0.0,0.0,0.1,0.5,206.5,0.0,7.1,0.3
2020-10-19 01:00:00,117.002,48.663,582.1212121212121,10.6,11.0,10.3,80.4,81.9,77.7,0.0,0.0,0.1,0.7,192.9,0.0,7.4,0.3
2020-10-19 02:00:00,80.98299999999998,91.262,581.7333333333333,10.4,11.3,9.8,80.0,81.3,78.1,0.0,0.0,0.0,0.8,161.5,0.0,7.1,0.3
2020-10-19 03:00:00,56.658,131.207,581.9,11.5,12.1,10.6,78.8,80.5,77.6,0.0,0.0,0.1,1.0,229.1,0.0,7.9,0.3
2020-10-19 04:00:00,152.997,271.04400000000004,581.2578947368421,11.1,11.8,10.1,78.1,79.6,77.4,0.0,0.0,0.0,0.5,348.1,0.0,7.5,0.3
2020-10-19 05:00:00,343.89000000000016,466.975,563.4487804878049,10.0,10.4,9.7,82.1,83.6,79.5,0.0,0.0,0.0,0.6,272.7,0.0,7.1,0.2
2020-10-19 06:00:00,694.4509999999997,948.777,485.06277056277054,10.5,11.3,9.7,84.3,85.2,82.6,14.9,49.5,0.2,1.0,186.5,0.0,8.0,0.2
2020-10-19 07:00:00,1285.1179999999997,1751.439000000001,360.7102564102564,12.6,13.5,11.2,76.9,83.6,70.7,108.4,144.2,0.4,1.4,347.9,0.0,8.6,0.3
2020-10-19 08:00:00,1243.1989999999996,1574.3729999999994,257.0,15.0,16.9,13.4,65.6,70.9,61.0,264.1,389.5,0.5,1.7,299.5,0.0,8.6,0.6
