_id;recvTimeTs;recvTime;entityId;attrValue;attrMd
92571;1596039274;2020-07-29T16:14:34;Aparcamiento:105;188;
92572;1596039333;2020-07-29T16:15:33;Aparcamiento:105;186;
92573;1596039513;2020-07-29T16:18:33;Aparcamiento:105;185;
92574;1596040233;2020-07-29T16:30:33;Aparcamiento:105;184;
92575;1596040414;2020-07-29T16:33:34;Aparcamiento:105;187;
92576;1596040533;2020-07-29T16:35:33;Aparcamiento:105;186;
92577;1596040594;2020-07-29T16:36:34;Aparcamiento:105;188;
92578;1596040713;2020-07-29T16:38:33;Aparcamiento:105;189;
92579;1596040773;2020-07-29T16:39:33;Aparcamiento:105;190;
92580;1596040953;2020-07-29T16:42:33;Aparcamiento:105;189;
92581;1596041313;2020-07-29T16:48:33;Aparcamiento:105;190;
92582;1596041493;2020-07-29T16:51:33;Aparcamiento:105;191;
92583;1596041673;2020-07-29T16:54:33;Aparcamiento:105;192;
92584;1596041794;2020-07-29T16:56:34;Aparcamiento:105;193;
92585;1596041854;2020-07-29T16:57:34;Aparcamiento:105;194;
92586;1596042754;2020-07-29T17:12:34;Aparcamiento:105;195;
92587;1596043053;2020-07-29T17:17:33;Aparcamiento:105;196;
92588;1596043593;2020-07-29T17:26:33;Aparcamiento:105;197;
92589;1596043834;2020-07-29T17:30:34;Aparcamiento:105;198;
92590;1596044133;2020-07-29T17:35:33;Aparcamiento:105;199;
92591;1596044193;2020-07-29T17:36:33;Aparcamiento:105;200;
92592;1596044373;2020-07-29T17:39:33;Aparcamiento:105;201;
92593;1596045093;2020-07-29T17:51:33;Aparcamiento:105;200;
92594;1596045273;2020-07-29T17:54:33;Aparcamiento:105;201;
92595;1596045454;2020-07-29T17:57:34;Aparcamiento:105;200;
92596;1596045994;2020-07-29T18:06:34;Aparcamiento:105;201;
92597;1596046114;2020-07-29T18:08:34;Aparcamiento:105;202;
92598;1596046834;2020-07-29T18:20:34;Aparcamiento:105;203;
92599;1596046893;2020-07-29T18:21:33;Aparcamiento:105;204;
92600;1596047013;2020-07-29T18:23:33;Aparcamiento:105;205;
92601;1596047077;2020-07-29T18:24:37;Aparcamiento:105;206;
92602;1596047794;2020-07-29T18:36:34;Aparcamiento:105;207;
92603;1596048873;2020-07-29T18:54:33;Aparcamiento:105;208;
92604;1596049233;2020-07-29T19:00:33;Aparcamiento:105;209;
92605;1596049953;2020-07-29T19:12:33;Aparcamiento:105;210;
92606;1596050614;2020-07-29T19:23:34;Aparcamiento:105;209;
92607;1596050674;2020-07-29T19:24:34;Aparcamiento:105;208;
92608;1596052294;2020-07-29T19:51:34;Aparcamiento:105;209;
92609;1596052474;2020-07-29T19:54:34;Aparcamiento:105;208;
92610;1596053134;2020-07-29T20:05:34;Aparcamiento:105;209;
92611;1596053194;2020-07-29T20:06:34;Aparcamiento:105;208;
92612;1596053493;2020-07-29T20:11:33;Aparcamiento:105;209;
92613;1596053553;2020-07-29T20:12:33;Aparcamiento:105;210;
92614;1596057093;2020-07-29T21:11:33;Aparcamiento:105;214;
92615;1596064113;2020-07-29T23:08:33;Aparcamiento:105;213;
92616;1596067893;2020-07-30T00:11:33;Aparcamiento:105;214;
92617;1596071374;2020-07-30T01:09:34;Aparcamiento:105;213;
92618;1596075274;2020-07-30T02:14:34;Aparcamiento:105;214;
92619;1596081813;2020-07-30T04:03:33;Aparcamiento:105;213;
92620;1596084873;2020-07-30T04:54:33;Aparcamiento:105;212;
92621;1596085713;2020-07-30T05:08:33;Aparcamiento:105;211;
92622;1596085953;2020-07-30T05:12:33;Aparcamiento:105;210;
92623;1596086853;2020-07-30T05:27:33;Aparcamiento:105;211;
92624;1596087573;2020-07-30T05:39:33;Aparcamiento:105;212;
92625;1596087693;2020-07-30T05:41:33;Aparcamiento:105;210;
92626;1596087753;2020-07-30T05:42:33;Aparcamiento:105;209;
92627;1596087933;2020-07-30T05:45:33;Aparcamiento:105;208;
92628;1596088113;2020-07-30T05:48:33;Aparcamiento:105;207;
92629;1596088233;2020-07-30T05:50:33;Aparcamiento:105;206;
92630;1596088413;2020-07-30T05:53:33;Aparcamiento:105;205;
92631;1596088473;2020-07-30T05:54:33;Aparcamiento:105;204;
92632;1596088773;2020-07-30T05:59:33;Aparcamiento:105;202;
92633;1596088833;2020-07-30T06:00:33;Aparcamiento:105;203;
92634;1596089193;2020-07-30T06:06:33;Aparcamiento:105;202;
92635;1596089313;2020-07-30T06:08:33;Aparcamiento:105;200;
92636;1596089373;2020-07-30T06:09:33;Aparcamiento:105;199;
92637;1596089493;2020-07-30T06:11:33;Aparcamiento:105;198;
92638;1596089673;2020-07-30T06:14:33;Aparcamiento:105;197;
92639;1596089914;2020-07-30T06:18:34;Aparcamiento:105;196;
92640;1596090033;2020-07-30T06:20:33;Aparcamiento:105;197;
92641;1596090093;2020-07-30T06:21:33;Aparcamiento:105;198;
92642;1596090213;2020-07-30T06:23:33;Aparcamiento:105;197;
92643;1596090453;2020-07-30T06:27:33;Aparcamiento:105;196;
92644;1596090753;2020-07-30T06:32:33;Aparcamiento:105;195;
92645;1596090933;2020-07-30T06:35:33;Aparcamiento:105;194;
92646;1596090993;2020-07-30T06:36:33;Aparcamiento:105;193;
92647;1596091113;2020-07-30T06:38:33;Aparcamiento:105;192;
92648;1596091173;2020-07-30T06:39:33;Aparcamiento:105;191;
92649;1596091353;2020-07-30T06:42:33;Aparcamiento:105;189;
92650;1596091534;2020-07-30T06:45:34;Aparcamiento:105;186;
92651;1596091653;2020-07-30T06:47:33;Aparcamiento:105;185;
92652;1596091713;2020-07-30T06:48:33;Aparcamiento:105;184;
92653;1596092073;2020-07-30T06:54:33;Aparcamiento:105;183;
92654;1596092193;2020-07-30T06:56:33;Aparcamiento:105;182;
92655;1596092253;2020-07-30T06:57:33;Aparcamiento:105;180;
92656;1596092373;2020-07-30T06:59:33;Aparcamiento:105;178;
92657;1596092553;2020-07-30T07:02:33;Aparcamiento:105;177;
92658;1596092614;2020-07-30T07:03:34;Aparcamiento:105;175;
92659;1596092733;2020-07-30T07:05:33;Aparcamiento:105;174;
92660;1596092793;2020-07-30T07:06:33;Aparcamiento:105;169;
92661;1596092913;2020-07-30T07:08:33;Aparcamiento:105;167;
92662;1596092973;2020-07-30T07:09:33;Aparcamiento:105;164;
92663;1596093093;2020-07-30T07:11:33;Aparcamiento:105;162;
92664;1596093153;2020-07-30T07:12:33;Aparcamiento:105;163;
92665;1596093273;2020-07-30T07:14:33;Aparcamiento:105;162;
92666;1596093334;2020-07-30T07:15:34;Aparcamiento:105;163;
92667;1596093633;2020-07-30T07:20:33;Aparcamiento:105;161;
92668;1596093693;2020-07-30T07:21:33;Aparcamiento:105;162;
92669;1596093873;2020-07-30T07:24:33;Aparcamiento:105;158;
92670;1596093993;2020-07-30T07:26:33;Aparcamiento:105;157;
92671;1596094053;2020-07-30T07:27:33;Aparcamiento:105;154;
92672;1596094175;2020-07-30T07:29:35;Aparcamiento:105;153;
92673;1596094234;2020-07-30T07:30:34;Aparcamiento:105;154;
92674;1596094354;2020-07-30T07:32:34;Aparcamiento:105;156;
92675;1596094414;2020-07-30T07:33:34;Aparcamiento:105;155;
92676;1596094533;2020-07-30T07:35:33;Aparcamiento:105;154;
92677;1596094773;2020-07-30T07:39:33;Aparcamiento:105;152;
92678;1596094893;2020-07-30T07:41:33;Aparcamiento:105;151;
92679;1596094953;2020-07-30T07:42:33;Aparcamiento:105;152;
92680;1596095073;2020-07-30T07:44:33;Aparcamiento:105;153;
92681;1596095133;2020-07-30T07:45:33;Aparcamiento:105;152;
92682;1596095313;2020-07-30T07:48:33;Aparcamiento:105;151;
92683;1596095437;2020-07-30T07:50:37;Aparcamiento:105;152;
92684;1596095673;2020-07-30T07:54:33;Aparcamiento:105;150;
92685;1596095793;2020-07-30T07:56:33;Aparcamiento:105;151;
92686;1596095853;2020-07-30T07:57:33;Aparcamiento:105;149;
92687;1596095973;2020-07-30T07:59:33;Aparcamiento:105;148;
92688;1596096033;2020-07-30T08:00:33;Aparcamiento:105;147;
92689;1596096153;2020-07-30T08:02:33;Aparcamiento:105;144;
92690;1596096213;2020-07-30T08:03:33;Aparcamiento:105;142;
92691;1596096393;2020-07-30T08:06:33;Aparcamiento:105;139;
92692;1596096693;2020-07-30T08:11:33;Aparcamiento:105;142;
92693;1596096753;2020-07-30T08:12:33;Aparcamiento:105;138;
92694;1596096933;2020-07-30T08:15:33;Aparcamiento:105;136;
92695;1596097113;2020-07-30T08:18:33;Aparcamiento:105;135;
92696;1596097233;2020-07-30T08:20:33;Aparcamiento:105;137;
92697;1596097293;2020-07-30T08:21:33;Aparcamiento:105;138;
92698;1596097473;2020-07-30T08:24:33;Aparcamiento:105;137;
92699;1596097653;2020-07-30T08:27:33;Aparcamiento:105;138;
92700;1596097774;2020-07-30T08:29:34;Aparcamiento:105;137;
92701;1596097834;2020-07-30T08:30:34;Aparcamiento:105;139;
92702;1596097954;2020-07-30T08:32:34;Aparcamiento:105;140;
92703;1596098133;2020-07-30T08:35:33;Aparcamiento:105;141;
92704;1596098193;2020-07-30T08:36:33;Aparcamiento:105;144;
92705;1596098373;2020-07-30T08:39:33;Aparcamiento:105;149;
92706;1596098553;2020-07-30T08:42:33;Aparcamiento:105;151;
92707;1596098733;2020-07-30T08:45:33;Aparcamiento:105;152;
92708;1596098913;2020-07-30T08:48:33;Aparcamiento:105;150;
92709;1596099033;2020-07-30T08:50:33;Aparcamiento:105;152;
92710;1596099093;2020-07-30T08:51:33;Aparcamiento:105;151;
92711;1596099213;2020-07-30T08:53:33;Aparcamiento:105;150;
92712;1596099273;2020-07-30T08:54:33;Aparcamiento:105;148;
92713;1596099393;2020-07-30T08:56:33;Aparcamiento:105;149;
92714;1596099454;2020-07-30T08:57:34;Aparcamiento:105;146;
92715;1596099573;2020-07-30T08:59:33;Aparcamiento:105;145;
92716;1596099633;2020-07-30T09:00:33;Aparcamiento:105;142;
92717;1596099813;2020-07-30T09:03:33;Aparcamiento:105;144;
92718;1596100113;2020-07-30T09:08:33;Aparcamiento:105;145;
92719;1596100173;2020-07-30T09:09:33;Aparcamiento:105;143;
92720;1596100293;2020-07-30T09:11:33;Aparcamiento:105;146;
92721;1596100353;2020-07-30T09:12:33;Aparcamiento:105;148;
92722;1596100473;2020-07-30T09:14:33;Aparcamiento:105;147;
92723;1596100833;2020-07-30T09:20:33;Aparcamiento:105;146;
92724;1596100893;2020-07-30T09:21:33;Aparcamiento:105;142;
92725;1596101013;2020-07-30T09:23:33;Aparcamiento:105;143;
92726;1596101073;2020-07-30T09:24:33;Aparcamiento:105;142;
92727;1596101194;2020-07-30T09:26:34;Aparcamiento:105;143;
92728;1596101270;2020-07-30T09:27:50;Aparcamiento:105;141;
92729;1596101384;2020-07-30T09:29:44;Aparcamiento:105;139;
92730;1596101553;2020-07-30T09:32:33;Aparcamiento:105;140;
92731;1596101613;2020-07-30T09:33:33;Aparcamiento:105;142;
92732;1596101733;2020-07-30T09:35:33;Aparcamiento:105;143;
92733;1596101793;2020-07-30T09:36:33;Aparcamiento:105;145;
92734;1596101913;2020-07-30T09:38:33;Aparcamiento:105;146;
92735;1596102153;2020-07-30T09:42:33;Aparcamiento:105;144;
92736;1596102273;2020-07-30T09:44:33;Aparcamiento:105;143;
92737;1596102514;2020-07-30T09:48:34;Aparcamiento:105;142;
92738;1596102633;2020-07-30T09:50:33;Aparcamiento:105;141;
92739;1596102700;2020-07-30T09:51:40;Aparcamiento:105;140;
92740;1596102873;2020-07-30T09:54:33;Aparcamiento:105;139;
92741;1596102993;2020-07-30T09:56:33;Aparcamiento:105;138;
92742;1596103054;2020-07-30T09:57:34;Aparcamiento:105;136;
92743;1596103234;2020-07-30T10:00:34;Aparcamiento:105;133;
92744;1596103354;2020-07-30T10:02:34;Aparcamiento:105;132;
92745;1596103414;2020-07-30T10:03:34;Aparcamiento:105;131;
92746;1596103533;2020-07-30T10:05:33;Aparcamiento:105;130;
92747;1596103593;2020-07-30T10:06:33;Aparcamiento:105;133;
92748;1596103893;2020-07-30T10:11:33;Aparcamiento:105;134;
92749;1596103954;2020-07-30T10:12:34;Aparcamiento:105;132;
92750;1596104074;2020-07-30T10:14:34;Aparcamiento:105;131;
92751;1596104133;2020-07-30T10:15:33;Aparcamiento:105;129;
92752;1596104253;2020-07-30T10:17:33;Aparcamiento:105;126;
92753;1596104313;2020-07-30T10:18:33;Aparcamiento:105;128;
92754;1596104433;2020-07-30T10:20:33;Aparcamiento:105;127;
92755;1596104613;2020-07-30T10:23:33;Aparcamiento:105;128;
92756;1596104673;2020-07-30T10:24:33;Aparcamiento:105;130;
92757;1596104793;2020-07-30T10:26:33;Aparcamiento:105;132;
92758;1596104854;2020-07-30T10:27:34;Aparcamiento:105;131;
92759;1596105034;2020-07-30T10:30:34;Aparcamiento:105;133;
92760;1596105153;2020-07-30T10:32:33;Aparcamiento:105;132;
92761;1596105213;2020-07-30T10:33:33;Aparcamiento:105;130;
92762;1596105394;2020-07-30T10:36:34;Aparcamiento:105;128;
92763;1596105513;2020-07-30T10:38:33;Aparcamiento:105;129;
92764;1596105574;2020-07-30T10:39:34;Aparcamiento:105;133;
92765;1596105694;2020-07-30T10:41:34;Aparcamiento:105;132;
92766;1596105934;2020-07-30T10:45:34;Aparcamiento:105;133;
92767;1596106053;2020-07-30T10:47:33;Aparcamiento:105;135;
92768;1596106113;2020-07-30T10:48:33;Aparcamiento:105;137;
92769;1596106233;2020-07-30T10:50:33;Aparcamiento:105;136;
92770;1596106293;2020-07-30T10:51:33;Aparcamiento:105;133;
92771;1596106473;2020-07-30T10:54:33;Aparcamiento:105;135;
92772;1596106654;2020-07-30T10:57:34;Aparcamiento:105;136;
92773;1596106833;2020-07-30T11:00:33;Aparcamiento:105;140;
92774;1596106953;2020-07-30T11:02:33;Aparcamiento:105;141;
92775;1596107013;2020-07-30T11:03:33;Aparcamiento:105;140;
92776;1596107133;2020-07-30T11:05:33;Aparcamiento:105;142;
92777;1596107193;2020-07-30T11:06:33;Aparcamiento:105;143;
92778;1596107373;2020-07-30T11:09:33;Aparcamiento:105;142;
92779;1596107553;2020-07-30T11:12:33;Aparcamiento:105;145;
92780;1596107673;2020-07-30T11:14:33;Aparcamiento:105;148;
92781;1596107733;2020-07-30T11:15:33;Aparcamiento:105;149;
92782;1596107853;2020-07-30T11:17:33;Aparcamiento:105;150;
92783;1596107913;2020-07-30T11:18:33;Aparcamiento:105;151;
92784;1596108033;2020-07-30T11:20:33;Aparcamiento:105;152;
92785;1596108093;2020-07-30T11:21:33;Aparcamiento:105;154;
92786;1596108213;2020-07-30T11:23:33;Aparcamiento:105;156;
92787;1596108276;2020-07-30T11:24:36;Aparcamiento:105;155;
92788;1596108393;2020-07-30T11:26:33;Aparcamiento:105;156;
92789;1596108573;2020-07-30T11:29:33;Aparcamiento:105;157;
92790;1596108634;2020-07-30T11:30:34;Aparcamiento:105;159;
92791;1596108933;2020-07-30T11:35:33;Aparcamiento:105;160;
92792;1596109114;2020-07-30T11:38:34;Aparcamiento:105;162;
92793;1596109294;2020-07-30T11:41:34;Aparcamiento:105;163;
92794;1596109354;2020-07-30T11:42:34;Aparcamiento:105;164;
92795;1596109473;2020-07-30T11:44:33;Aparcamiento:105;165;
92796;1596109533;2020-07-30T11:45:33;Aparcamiento:105;164;
92797;1596109653;2020-07-30T11:47:33;Aparcamiento:105;165;
92798;1596109893;2020-07-30T11:51:33;Aparcamiento:105;167;
92799;1596110073;2020-07-30T11:54:33;Aparcamiento:105;168;
92800;1596110193;2020-07-30T11:56:33;Aparcamiento:105;169;
92801;1596110253;2020-07-30T11:57:33;Aparcamiento:105;170;
92802;1596110433;2020-07-30T12:00:33;Aparcamiento:105;169;
92803;1596110613;2020-07-30T12:03:33;Aparcamiento:105;170;
92804;1596110733;2020-07-30T12:05:33;Aparcamiento:105;171;
92805;1596110913;2020-07-30T12:08:33;Aparcamiento:105;172;
92806;1596111093;2020-07-30T12:11:33;Aparcamiento:105;173;
92807;1596111153;2020-07-30T12:12:33;Aparcamiento:105;172;
92808;1596111273;2020-07-30T12:14:33;Aparcamiento:105;173;
92809;1596111334;2020-07-30T12:15:34;Aparcamiento:105;175;
92810;1596111693;2020-07-30T12:21:33;Aparcamiento:105;177;
92811;1596111813;2020-07-30T12:23:33;Aparcamiento:105;178;
92812;1596111873;2020-07-30T12:24:33;Aparcamiento:105;179;
92813;1596112234;2020-07-30T12:30:34;Aparcamiento:105;180;
92814;1596112540;2020-07-30T12:35:40;Aparcamiento:105;181;
92815;1596112593;2020-07-30T12:36:33;Aparcamiento:105;180;
92816;1596113133;2020-07-30T12:45:33;Aparcamiento:105;181;
92817;1596113313;2020-07-30T12:48:33;Aparcamiento:105;182;
92818;1596113494;2020-07-30T12:51:34;Aparcamiento:105;181;
92819;1596113678;2020-07-30T12:54:38;Aparcamiento:105;182;
92820;1596114231;2020-07-30T13:03:51;Aparcamiento:105;183;
92821;1596114400;2020-07-30T13:06:40;Aparcamiento:105;184;
92822;1596114573;2020-07-30T13:09:33;Aparcamiento:105;182;
92823;1596114753;2020-07-30T13:12:33;Aparcamiento:105;181;
92824;1596115234;2020-07-30T13:20:34;Aparcamiento:105;180;
92825;1596115294;2020-07-30T13:21:34;Aparcamiento:105;181;
92826;1596115474;2020-07-30T13:24:34;Aparcamiento:105;182;
92827;1596116020;2020-07-30T13:33:40;Aparcamiento:105;181;
92828;1596116203;2020-07-30T13:36:43;Aparcamiento:105;182;
92829;1596116383;2020-07-30T13:39:43;Aparcamiento:105;181;
92830;1596116673;2020-07-30T13:44:33;Aparcamiento:105;180;
92831;1596116854;2020-07-30T13:47:34;Aparcamiento:105;181;
92832;1596117033;2020-07-30T13:50:33;Aparcamiento:105;182;
92833;1596117093;2020-07-30T13:51:33;Aparcamiento:105;183;
92834;1596117213;2020-07-30T13:53:33;Aparcamiento:105;184;
92835;1596117573;2020-07-30T13:59:33;Aparcamiento:105;183;
92836;1596117754;2020-07-30T14:02:34;Aparcamiento:105;184;
92837;1596117813;2020-07-30T14:03:33;Aparcamiento:105;185;
92838;1596117993;2020-07-30T14:06:33;Aparcamiento:105;186;
92839;1596118353;2020-07-30T14:12:33;Aparcamiento:105;187;
92840;1596118893;2020-07-30T14:21:33;Aparcamiento:105;186;
92841;1596119193;2020-07-30T14:26:33;Aparcamiento:105;185;
92842;1596119254;2020-07-30T14:27:34;Aparcamiento:105;184;
92843;1596119733;2020-07-30T14:35:33;Aparcamiento:105;183;
92844;1596119793;2020-07-30T14:36:33;Aparcamiento:105;185;
92845;1596120153;2020-07-30T14:42:33;Aparcamiento:105;186;
92846;1596120274;2020-07-30T14:44:34;Aparcamiento:105;187;
92847;1596120514;2020-07-30T14:48:34;Aparcamiento:105;185;
92848;1596120693;2020-07-30T14:51:33;Aparcamiento:105;184;
92849;1596121533;2020-07-30T15:05:33;Aparcamiento:105;183;
92850;1596121594;2020-07-30T15:06:34;Aparcamiento:105;182;
92851;1596121773;2020-07-30T15:09:33;Aparcamiento:105;184;
92852;1596121953;2020-07-30T15:12:33;Aparcamiento:105;185;
92853;1596122613;2020-07-30T15:23:33;Aparcamiento:105;183;
92854;1596122673;2020-07-30T15:24:33;Aparcamiento:105;184;
92855;1596122853;2020-07-30T15:27:33;Aparcamiento:105;186;
92856;1596122980;2020-07-30T15:29:40;Aparcamiento:105;187;
92857;1596123042;2020-07-30T15:30:42;Aparcamiento:105;186;
92858;1596123223;2020-07-30T15:33:43;Aparcamiento:105;185;
92859;1596123394;2020-07-30T15:36:34;Aparcamiento:105;186;
92860;1596123573;2020-07-30T15:39:33;Aparcamiento:105;185;
92861;1596123694;2020-07-30T15:41:34;Aparcamiento:105;186;
92862;1596123754;2020-07-30T15:42:34;Aparcamiento:105;187;
92863;1596124054;2020-07-30T15:47:34;Aparcamiento:105;186;
92864;1596124114;2020-07-30T15:48:34;Aparcamiento:105;185;
92865;1596124294;2020-07-30T15:51:34;Aparcamiento:105;184;
92866;1596124833;2020-07-30T16:00:33;Aparcamiento:105;185;
92867;1596124953;2020-07-30T16:02:33;Aparcamiento:105;186;
92868;1596125013;2020-07-30T16:03:33;Aparcamiento:105;187;
92869;1596125193;2020-07-30T16:06:33;Aparcamiento:105;189;
92870;1596125314;2020-07-30T16:08:34;Aparcamiento:105;190;
92871;1596125373;2020-07-30T16:09:33;Aparcamiento:105;191;
92872;1596125675;2020-07-30T16:14:35;Aparcamiento:105;192;
92873;1596125737;2020-07-30T16:15:37;Aparcamiento:105;191;
92874;1596125913;2020-07-30T16:18:33;Aparcamiento:105;190;
92875;1596126093;2020-07-30T16:21:33;Aparcamiento:105;189;
92876;1596126453;2020-07-30T16:27:33;Aparcamiento:105;190;
92877;1596126633;2020-07-30T16:30:33;Aparcamiento:105;192;
92878;1596126813;2020-07-30T16:33:33;Aparcamiento:105;190;
92879;1596127113;2020-07-30T16:38:33;Aparcamiento:105;189;
92880;1596127173;2020-07-30T16:39:33;Aparcamiento:105;190;
92881;1596127353;2020-07-30T16:42:33;Aparcamiento:105;191;
92882;1596127653;2020-07-30T16:47:33;Aparcamiento:105;192;
92883;1596127893;2020-07-30T16:51:33;Aparcamiento:105;193;
92884;1596128013;2020-07-30T16:53:33;Aparcamiento:105;194;
92885;1596128433;2020-07-30T17:00:33;Aparcamiento:105;195;
92886;1596128614;2020-07-30T17:03:34;Aparcamiento:105;196;
92887;1596128973;2020-07-30T17:09:33;Aparcamiento:105;195;
92888;1596129153;2020-07-30T17:12:33;Aparcamiento:105;197;
92889;1596129273;2020-07-30T17:14:33;Aparcamiento:105;196;
92890;1596129333;2020-07-30T17:15:33;Aparcamiento:105;197;
92891;1596130413;2020-07-30T17:33:33;Aparcamiento:105;196;
92892;1596130593;2020-07-30T17:36:33;Aparcamiento:105;195;
92893;1596130953;2020-07-30T17:42:33;Aparcamiento:105;196;
92894;1596131133;2020-07-30T17:45:33;Aparcamiento:105;195;
92895;1596131313;2020-07-30T17:48:33;Aparcamiento:105;196;
92896;1596131433;2020-07-30T17:50:33;Aparcamiento:105;197;
92897;1596131613;2020-07-30T17:53:33;Aparcamiento:105;198;
92898;1596131853;2020-07-30T17:57:33;Aparcamiento:105;197;
92899;1596132033;2020-07-30T18:00:33;Aparcamiento:105;198;
92900;1596132153;2020-07-30T18:02:33;Aparcamiento:105;197;
92901;1596132393;2020-07-30T18:06:33;Aparcamiento:105;198;
92902;1596132573;2020-07-30T18:09:33;Aparcamiento:105;197;
92903;1596133114;2020-07-30T18:18:34;Aparcamiento:105;198;
92904;1596133233;2020-07-30T18:20:33;Aparcamiento:105;199;
92905;1596133294;2020-07-30T18:21:34;Aparcamiento:105;201;
92906;1596133653;2020-07-30T18:27:33;Aparcamiento:105;200;
92907;1596133835;2020-07-30T18:30:35;Aparcamiento:105;201;
92908;1596134193;2020-07-30T18:36:33;Aparcamiento:105;202;
92909;1596135093;2020-07-30T18:51:33;Aparcamiento:105;203;
92910;1596135273;2020-07-30T18:54:33;Aparcamiento:105;204;
92911;1596135454;2020-07-30T18:57:34;Aparcamiento:105;203;
92912;1596135753;2020-07-30T19:02:33;Aparcamiento:105;204;
92913;1596135814;2020-07-30T19:03:34;Aparcamiento:105;203;
92914;1596136174;2020-07-30T19:09:34;Aparcamiento:105;202;
92915;1596136893;2020-07-30T19:21:33;Aparcamiento:105;201;
92916;1596137913;2020-07-30T19:38:33;Aparcamiento:105;202;
92917;1596137973;2020-07-30T19:39:33;Aparcamiento:105;203;
92918;1596139173;2020-07-30T19:59:33;Aparcamiento:105;204;
92919;1596139413;2020-07-30T20:03:33;Aparcamiento:105;205;
92920;1596139894;2020-07-30T20:11:34;Aparcamiento:105;206;
92921;1596140433;2020-07-30T20:20:33;Aparcamiento:105;207;
92922;1596141033;2020-07-30T20:30:33;Aparcamiento:105;208;
92923;1596141333;2020-07-30T20:35:33;Aparcamiento:105;209;
92924;1596141753;2020-07-30T20:42:33;Aparcamiento:105;210;
92925;1596142593;2020-07-30T20:56:33;Aparcamiento:105;209;
92926;1596143194;2020-07-30T21:06:34;Aparcamiento:105;208;
92927;1596148413;2020-07-30T22:33:33;Aparcamiento:105;209;
92928;1596149793;2020-07-30T22:56:33;Aparcamiento:105;210;
92929;1596168213;2020-07-31T04:03:33;Aparcamiento:105;209;
92930;1596173973;2020-07-31T05:39:33;Aparcamiento:105;208;
92931;1596174693;2020-07-31T05:51:33;Aparcamiento:105;207;
92932;1596174813;2020-07-31T05:53:33;Aparcamiento:105;206;
92933;1596174993;2020-07-31T05:56:33;Aparcamiento:105;205;
92934;1596175053;2020-07-31T05:57:33;Aparcamiento:105;204;
92935;1596175413;2020-07-31T06:03:33;Aparcamiento:105;201;
92936;1596175773;2020-07-31T06:09:33;Aparcamiento:105;200;
92937;1596175893;2020-07-31T06:11:33;Aparcamiento:105;199;
92938;1596175953;2020-07-31T06:12:33;Aparcamiento:105;198;
92939;1596176073;2020-07-31T06:14:33;Aparcamiento:105;197;
92940;1596176133;2020-07-31T06:15:33;Aparcamiento:105;194;
92941;1596176258;2020-07-31T06:17:38;Aparcamiento:105;195;
92942;1596176433;2020-07-31T06:20:33;Aparcamiento:105;193;
92943;1596176493;2020-07-31T06:21:33;Aparcamiento:105;192;
92944;1596176793;2020-07-31T06:26:33;Aparcamiento:105;191;
92945;1596176853;2020-07-31T06:27:33;Aparcamiento:105;189;
92946;1596176973;2020-07-31T06:29:33;Aparcamiento:105;187;
92947;1596177033;2020-07-31T06:30:33;Aparcamiento:105;186;
92948;1596177693;2020-07-31T06:41:33;Aparcamiento:105;185;
92949;1596177873;2020-07-31T06:44:33;Aparcamiento:105;186;
92950;1596178053;2020-07-31T06:47:33;Aparcamiento:105;184;
92951;1596178293;2020-07-31T06:51:33;Aparcamiento:105;181;
92952;1596178473;2020-07-31T06:54:33;Aparcamiento:105;179;
92953;1596178653;2020-07-31T06:57:33;Aparcamiento:105;178;
92954;1596178773;2020-07-31T06:59:33;Aparcamiento:105;179;
92955;1596178833;2020-07-31T07:00:33;Aparcamiento:105;177;
92956;1596179013;2020-07-31T07:03:33;Aparcamiento:105;176;
92957;1596179134;2020-07-31T07:05:34;Aparcamiento:105;175;
92958;1596179193;2020-07-31T07:06:33;Aparcamiento:105;174;
92959;1596179373;2020-07-31T07:09:33;Aparcamiento:105;172;
92960;1596179558;2020-07-31T07:12:38;Aparcamiento:105;175;
92961;1596179673;2020-07-31T07:14:33;Aparcamiento:105;174;
92962;1596179733;2020-07-31T07:15:33;Aparcamiento:105;173;
92963;1596180033;2020-07-31T07:20:33;Aparcamiento:105;174;
92964;1596180093;2020-07-31T07:21:33;Aparcamiento:105;172;
92965;1596180213;2020-07-31T07:23:33;Aparcamiento:105;171;
92966;1596180273;2020-07-31T07:24:33;Aparcamiento:105;170;
92967;1596180393;2020-07-31T07:26:33;Aparcamiento:105;169;
92968;1596180453;2020-07-31T07:27:33;Aparcamiento:105;168;
92969;1596180633;2020-07-31T07:30:33;Aparcamiento:105;167;
92970;1596181293;2020-07-31T07:41:33;Aparcamiento:105;166;
92971;1596181353;2020-07-31T07:42:33;Aparcamiento:105;163;
92972;1596181473;2020-07-31T07:44:33;Aparcamiento:105;164;
92973;1596181533;2020-07-31T07:45:33;Aparcamiento:105;165;
92974;1596181713;2020-07-31T07:48:33;Aparcamiento:105;167;
92975;1596181893;2020-07-31T07:51:33;Aparcamiento:105;168;
92976;1596182073;2020-07-31T07:54:33;Aparcamiento:105;165;
92977;1596182193;2020-07-31T07:56:33;Aparcamiento:105;163;
92978;1596182373;2020-07-31T07:59:33;Aparcamiento:105;162;
92979;1596182553;2020-07-31T08:02:33;Aparcamiento:105;161;
92980;1596182614;2020-07-31T08:03:34;Aparcamiento:105;157;
