recvTime;free
2020-07-27 10:00:00;182.39015151515153
2020-07-27 11:00:00;273.83
2020-07-27 12:00:00;381.86333333333334
2020-07-27 13:00:00;443.97279549718576
2020-07-27 14:00:00;426.91666666666663
2020-07-27 15:00:00;357.09883720930236
2020-07-27 16:00:00;301.27459749552776
2020-07-27 17:00:00;295.47142857142853
2020-07-27 18:00:00;400.339393939394
2020-07-27 19:00:00;506.9432048681541
2020-07-27 20:00:00;561.1477272727273
2020-07-27 21:00:00;581.25
2020-07-27 22:00:00;587.3988095238095
2020-07-27 23:00:00;589.0
2020-07-28 00:00:00;587.9206349206349
2020-07-28 01:00:00;587.0882352941176
2020-07-28 02:00:00;586.6666666666667
2020-07-28 03:00:00;585.297619047619
2020-07-28 04:00:00;583.9594594594595
2020-07-28 05:00:00;564.9617224880383
2020-07-28 06:00:00;487.5885714285714
2020-07-28 07:00:00;357.9798850574713
2020-07-28 08:00:00;193.21238244514106
2020-07-28 09:00:00;129.17857142857142
2020-07-28 10:00:00;179.3719464144996
2020-07-28 11:00:00;291.45714285714286
2020-07-28 12:00:00;371.27629733520337
2020-07-28 13:00:00;419.34412955465586
2020-07-28 14:00:00;380.0360360360361
2020-07-28 15:00:00;326.58333333333337
2020-07-28 16:00:00;292.20676691729324
2020-07-28 17:00:00;284.1988742964353
2020-07-28 18:00:00;376.0133928571429
2020-07-28 19:00:00;486.1447811447812
2020-07-28 20:00:00;546.0357142857142
2020-07-28 21:00:00;569.4560439560439
2020-07-28 22:00:00;575.9
2020-07-28 23:00:00;578.05
2020-07-29 00:00:00;582.0
2020-07-29 01:00:00;582.0
2020-07-29 02:00:00;581.5
2020-07-29 03:00:00;580.86
2020-07-29 04:00:00;580.1547619047619
2020-07-29 05:00:00;565.0454545454545
2020-07-29 06:00:00;496.0078037904125
2020-07-29 07:00:00;377.4537037037037
2020-07-29 08:00:00;228.7652237710932
2020-07-29 09:00:00;149.56680851063828
2020-07-29 10:00:00;163.01432880844646
2020-07-29 11:00:00;247.52976190476193
2020-07-29 12:00:00;353.6545454545454
2020-07-29 13:00:00;402.14722222222224
2020-07-29 14:00:00;364.2518518518518
2020-07-29 15:00:00;299.4598290598291
2020-07-29 16:00:00;277.6084656084656
2020-07-29 17:00:00;297.2037037037037
2020-07-29 18:00:00;374.75757575757575
2020-07-29 19:00:00;489.965034965035
2020-07-29 20:00:00;550.6140350877193
2020-07-29 21:00:00;567.3067226890756
2020-07-29 22:00:00;576.5769230769231
2020-07-29 23:00:00;601.5
2020-07-30 00:00:00;590.0
2020-07-30 01:00:00;579.0
2020-07-30 02:00:00;578.0
2020-07-30 03:00:00;577.8444444444444
2020-07-30 04:00:00;576.4
2020-07-30 05:00:00;560.5454545454545
2020-07-30 06:00:00;496.16666666666663
2020-07-30 07:00:00;352.54950869236586
2020-07-30 08:00:00;154.28591954022988
2020-07-30 09:00:00;91.84042553191489
2020-07-30 10:00:00;134.97423510466987
2020-07-30 11:00:00;243.04541631623212
2020-07-30 12:00:00;340.13468013468014
2020-07-30 13:00:00;410.55555555555554
2020-07-30 14:00:00;374.3246511627907
2020-07-30 15:00:00;298.6461538461539
