recvTime;free
2020-10-13 05:00:00;561.637492755723
2020-10-13 06:00:00;539.1834145570454
2020-10-13 07:00:00;476.08981615634764
2020-10-13 08:00:00;380.9067516661837
2020-10-13 09:00:00;328.8051226487596
2020-10-13 10:00:00;322.03797718321044
2020-10-13 11:00:00;379.6750185131524
2020-10-13 12:00:00;430.32345585449036
2020-10-13 13:00:00;457.49177428092673
2020-10-13 14:00:00;437.83400575084147
2020-10-13 15:00:00;379.9446653144016
2020-10-13 16:00:00;338.80334685598376
2020-10-13 17:00:00;346.47345696899447
2020-10-13 18:00:00;440.17134485978295
2020-10-13 19:00:00;521.3732010045397
2020-10-13 20:00:00;549.5783251231527
2020-10-13 21:00:00;554.0824688496089
2020-10-13 22:00:00;555.4454361054767
2020-10-13 23:00:00;556.7538579067991
2020-10-14 00:00:00;556.2713706172124
2020-10-14 01:00:00;555.8727994115418
2020-10-14 02:00:00;555.3518505834936
2020-10-14 03:00:00;554.7760618585003
2020-10-14 04:00:00;554.0232396406839
2020-10-14 05:00:00;553.9362068965518
2020-10-14 06:00:00;489.70833333333337
2020-10-14 07:00:00;338.84444444444443
2020-10-14 08:00:00;190.4726443768997
2020-10-14 09:00:00;147.72936170212765
2020-10-14 10:00:00;183.81469979296065
2020-10-14 11:00:00;269.4908108108108
2020-10-14 12:00:00;366.29268292682923
2020-10-14 13:00:00;392.3571428571429
2020-10-14 14:00:00;327.3100470957614
2020-10-14 15:00:00;246.45238095238096
2020-10-14 16:00:00;196.09728506787332
2020-10-14 17:00:00;227.1774332472007
2020-10-14 18:00:00;391.9666666666667
2020-10-14 19:00:00;493.99407114624506
2020-10-14 20:00:00;542.9196428571429
2020-10-14 21:00:00;562.1111111111111
2020-10-14 22:00:00;570.9444444444443
2020-10-14 23:00:00;572.804347826087
2020-10-15 00:00:00;573.4
2020-10-15 01:00:00;573.8
2020-10-15 02:00:00;574.3
2020-10-15 03:00:00;574.6
2020-10-15 04:00:00;574.9444444444445
2020-10-15 05:00:00;552.9608294930875
2020-10-15 06:00:00;461.4478260869565
2020-10-15 07:00:00;283.60275862068966
2020-10-15 08:00:00;137.64775413711584
2020-10-15 09:00:00;87.53796296296296
2020-10-15 10:00:00;132.45974955277282
2020-10-15 11:00:00;230.83677298311446
2020-10-15 12:00:00;331.7822966507177
2020-10-15 13:00:00;354.725
2020-10-15 14:00:00;283.95142857142855
2020-10-15 15:00:00;189.64444444444445
2020-10-15 16:00:00;138.17163504968383
2020-10-15 17:00:00;179.9257602862254
2020-10-15 18:00:00;338.3924418604651
2020-10-15 19:00:00;467.57738095238096
2020-10-15 20:00:00;524.2906178489702
2020-10-15 21:00:00;544.0178571428571
2020-10-15 22:00:00;557.6565656565656
2020-10-15 23:00:00;568.7638888888889
2020-10-16 00:00:00;570.94
2020-10-16 01:00:00;570.8713450292398
2020-10-16 02:00:00;571.0
2020-10-16 03:00:00;570.9285714285714
2020-10-16 04:00:00;571.5
2020-10-16 05:00:00;553.4
2020-10-16 06:00:00;472.83333333333337
2020-10-16 07:00:00;344.23252279635255
2020-10-16 08:00:00;209.88294314381272
2020-10-16 09:00:00;142.53363636363636
2020-10-16 10:00:00;161.0358695652174
2020-10-16 11:00:00;250.98136645962734
2020-10-16 12:00:00;337.6835016835017
2020-10-16 13:00:00;388.8095238095238
2020-10-16 14:00:00;363.9022869022869
2020-10-16 15:00:00;289.6168582375479
2020-10-16 16:00:00;276.16396761133603
2020-10-16 17:00:00;279.3023023023023
2020-10-16 18:00:00;353.06766917293237
2020-10-16 19:00:00;436.7018181818182
2020-10-16 20:00:00;485.03571428571433
2020-10-16 21:00:00;524.8888888888889
2020-10-16 22:00:00;550.8174603174604
2020-10-16 23:00:00;567.5359477124183
2020-10-17 00:00:00;571.9333333333334
2020-10-17 01:00:00;572.0714285714286
2020-10-17 02:00:00;572.3954545454546
2020-10-17 03:00:00;572.521052631579
2020-10-17 04:00:00;572.9444444444445
2020-10-17 05:00:00;567.5659722222222
2020-10-17 06:00:00;554.7445652173913
2020-10-17 07:00:00;531.7532894736842
2020-10-17 08:00:00;473.8150183150183
2020-10-17 09:00:00;423.70707070707067
2020-10-17 10:00:00;374.77173913043475
2020-10-17 11:00:00;363.6470588235294
2020-10-17 12:00:00;392.5909090909091
2020-10-17 13:00:00;431.13461538461536
2020-10-17 14:00:00;445.0496894409938
2020-10-17 15:00:00;424.76666666666665
2020-10-17 16:00:00;381.2275132275132
2020-10-17 17:00:00;304.9826086956522
2020-10-17 18:00:00;297.76428571428573
2020-10-17 19:00:00;381.8499025341131
2020-10-17 20:00:00;467.07427055702914
2020-10-17 21:00:00;523.7753623188406
2020-10-17 22:00:00;562.8666666666667
2020-10-17 23:00:00;575.1304347826087
2020-10-18 00:00:00;579.0
2020-10-18 01:00:00;578.96875
2020-10-18 02:00:00;579.5
2020-10-18 03:00:00;580.1313131313132
2020-10-18 04:00:00;581.0444444444445
2020-10-18 05:00:00;580.4117647058823
2020-10-18 06:00:00;580.7307692307693
2020-10-18 07:00:00;581.0492307692307
2020-10-18 08:00:00;581.3651315789473
2020-10-18 09:00:00;580.0357142857142
2020-10-18 10:00:00;573.9059829059829
2020-10-18 11:00:00;569.35
2020-10-18 12:00:00;562.9368421052632
2020-10-18 13:00:00;560.3181818181818
2020-10-18 14:00:00;563.4375
2020-10-18 15:00:00;567.9375
2020-10-18 16:00:00;565.4285714285714
2020-10-18 17:00:00;564.6233766233767
2020-10-18 18:00:00;569.4
2020-10-18 19:00:00;568.968253968254
2020-10-18 20:00:00;575.5
2020-10-18 21:00:00;580.1111111111111
2020-10-18 22:00:00;581.7952380952381
2020-10-18 23:00:00;581.0833333333333
2020-10-19 00:00:00;581.8225806451612
2020-10-19 01:00:00;582.1212121212121
2020-10-19 02:00:00;581.7333333333333
2020-10-19 03:00:00;581.9
2020-10-19 04:00:00;581.2578947368421
2020-10-19 05:00:00;563.4487804878049
2020-10-19 06:00:00;485.06277056277054
2020-10-19 07:00:00;360.7102564102564
2020-10-19 08:00:00;257.0
