,fecha,periodo,viajes,timestamp
530,20200730,10,21.407,2020-07-30 10:00:00
531,20200730,11,39.967,2020-07-30 11:00:00
532,20200730,12,7.825,2020-07-30 12:00:00
533,20200730,13,22.279999999999998,2020-07-30 13:00:00
534,20200730,14,6.289,2020-07-30 14:00:00
535,20200730,15,23.758,2020-07-30 15:00:00
536,20200730,16,22.274,2020-07-30 16:00:00
537,20200730,17,37.223,2020-07-30 17:00:00
538,20200730,18,5.329,2020-07-30 18:00:00
539,20200730,19,12.587,2020-07-30 19:00:00
540,20200730,20,4.388999999999999,2020-07-30 20:00:00
541,20200731,01,5.468999999999999,2020-07-31 01:00:00
542,20200731,05,12.839,2020-07-31 05:00:00
543,20200731,06,24.793000000000003,2020-07-31 06:00:00
544,20200731,07,62.482,2020-07-31 07:00:00
545,20200731,08,18.143,2020-07-31 08:00:00
546,20200731,09,20.022,2020-07-31 09:00:00
547,20200731,10,23.357,2020-07-31 10:00:00
548,20200731,11,19.32,2020-07-31 11:00:00
549,20200731,12,18.908,2020-07-31 12:00:00
550,20200731,13,5.364,2020-07-31 13:00:00
551,20200731,14,25.891,2020-07-31 14:00:00
552,20200731,15,41.327,2020-07-31 15:00:00
553,20200731,16,23.282,2020-07-31 16:00:00
554,20200731,17,18.203,2020-07-31 17:00:00
555,20200731,18,8.916,2020-07-31 18:00:00
556,20200731,20,14.802,2020-07-31 20:00:00
557,20200731,21,5.364,2020-07-31 21:00:00
558,20200731,23,9.498,2020-07-31 23:00:00
