,n_viajes_old,n_viajes
2020-07-11 18:00:00,150.71200000000002,150.71200000000002
2020-07-11 19:00:00,183.623,183.623
2020-07-11 20:00:00,280.827,280.827
2020-07-11 21:00:00,225.063,225.063
2020-07-11 22:00:00,268.717,268.717
2020-07-11 23:00:00,221.695,221.695
2020-07-12 00:00:00,326.814,326.814
2020-07-12 01:00:00,134.58,134.58
2020-07-12 02:00:00,82.58699999999997,82.58699999999997
2020-07-12 03:00:00,125.34200000000001,125.34200000000001
2020-07-12 04:00:00,127.71600000000002,127.71600000000002
2020-07-12 05:00:00,50.775,50.775
2020-07-12 06:00:00,37.316,37.316
2020-07-12 07:00:00,72.825,72.825
2020-07-12 08:00:00,52.09200000000001,52.09200000000001
2020-07-12 09:00:00,35.738,35.738
2020-07-12 10:00:00,46.25899999999999,46.25899999999999
2020-07-12 11:00:00,82.06400000000002,82.06400000000002
2020-07-12 12:00:00,139.62,139.62
2020-07-12 13:00:00,129.57199999999997,129.57199999999997
2020-07-12 14:00:00,115.789,115.789
2020-07-12 15:00:00,86.73100000000001,86.73100000000001
2020-07-12 16:00:00,130.91899999999998,130.91899999999998
2020-07-12 17:00:00,160.75599999999997,160.75599999999997
2020-07-12 18:00:00,111.25699999999998,111.25699999999998
2020-07-12 19:00:00,122.79299999999998,122.79299999999998
2020-07-12 20:00:00,172.16500000000005,172.16500000000005
2020-07-12 21:00:00,124.287,124.287
2020-07-12 22:00:00,139.092,139.092
2020-07-12 23:00:00,76.987,76.987
2020-07-13 00:00:00,84.36900000000001,84.36900000000001
2020-07-13 01:00:00,37.368,37.368
2020-07-13 02:00:00,69.41199999999999,69.41199999999999
2020-07-13 03:00:00,7.971,7.971
2020-07-13 04:00:00,16.198,16.198
2020-07-13 05:00:00,20.167,20.167
2020-07-13 06:00:00,60.086000000000006,60.086000000000006
2020-07-13 07:00:00,29.151000000000003,29.151000000000003
2020-07-13 08:00:00,107.48200000000001,107.48200000000001
2020-07-13 09:00:00,160.32299999999995,160.32299999999995
2020-07-13 10:00:00,291.97000000000014,291.97000000000014
2020-07-13 11:00:00,470.07600000000014,470.07600000000014
2020-07-13 12:00:00,549.2379999999998,549.2379999999998
2020-07-13 13:00:00,733.6359999999997,733.6359999999997
2020-07-13 14:00:00,807.6589999999997,807.6589999999997
2020-07-13 15:00:00,379.86400000000015,379.86400000000015
2020-07-13 16:00:00,341.58800000000014,341.58800000000014
2020-07-13 17:00:00,372.401,372.401
2020-07-13 18:00:00,453.01800000000014,453.01800000000014
2020-07-13 19:00:00,458.00100000000015,458.00100000000015
2020-07-13 20:00:00,622.2230000000001,622.2230000000001
2020-07-13 21:00:00,418.91900000000015,418.91900000000015
2020-07-13 22:00:00,252.21100000000004,252.21100000000004
2020-07-13 23:00:00,83.92299999999999,83.92299999999999
2020-07-14 00:00:00,165.66299999999998,165.66299999999998
2020-07-14 01:00:00,21.371,21.371
2020-07-14 02:00:00,37.535,37.535
2020-07-14 03:00:00,25.85,25.85
2020-07-14 04:00:00,31.151,31.151
2020-07-14 05:00:00,14.875999999999998,14.875999999999998
2020-07-14 06:00:00,36.816,36.816
2020-07-14 07:00:00,67.092,67.092
2020-07-14 08:00:00,113.48399999999998,113.48399999999998
2020-07-14 09:00:00,162.34400000000005,162.34400000000005
2020-07-14 10:00:00,345.2879999999999,345.2879999999999
2020-07-14 11:00:00,392.1549999999999,392.1549999999999
2020-07-14 12:00:00,561.2289999999998,561.2289999999998
2020-07-14 13:00:00,646.1189999999998,646.1189999999998
2020-07-14 14:00:00,782.528,782.528
2020-07-14 15:00:00,425.596,425.596
2020-07-14 16:00:00,290.415,290.415
2020-07-14 17:00:00,351.9899999999999,351.9899999999999
2020-07-14 18:00:00,537.3740000000001,537.3740000000001
2020-07-14 19:00:00,654.1419999999998,654.1419999999998
2020-07-14 20:00:00,544.2589999999999,544.2589999999999
2020-07-14 21:00:00,378.34099999999984,378.34099999999984
2020-07-14 22:00:00,261.44900000000007,261.44900000000007
