,free,tmed,tmax,tmin,hrmed,hrmax,hrmin,radmed,radmax,vvmed,vvmax,dvmed,prec,dewpt,dpv
2020-10-06 05:00:00,559.3055555555555,16.3,17.5,15.2,87.2,88.7,83.5,79.3,163.6,0.3,0.9,  160.1,0.0,14.2,0.2
2020-10-06 06:00:00,484.0734265734266,18.4,19.9,17.1,79.6,84.5,72.4,247.7,365.7,0.2,1.3,    2.7,0.1,14.8,0.4
2020-10-06 07:00:00,352.8628026412326,20.1,21.1,19.5,71.8,75.2,67.8,400.3,610.9,0.5,1.7,  303.4,0.0,14.9,0.7
2020-10-06 08:00:00,220.4073426573427,22.1,23.5,20.8,63.8,71.0,56.6,643.2,782.7,0.6,2.3,   25.3,0.0,14.9,1.0
2020-10-06 09:00:00,155.88636363636363,24.4,25.5,23.2,55.4,60.0,50.3,801.7,1066.0,0.9,2.7,   15.7,0.0,14.9,1.4
2020-10-06 10:00:00,184.46594594594598,25.0,26.1,24.3,52.0,58.2,47.1,721.8,1058.0,0.9,3.3,   41.7,0.1,14.5,1.5
2020-10-06 11:00:00,285.31043956043965,26.9,28.0,25.6,45.4,52.3,41.0,958.0,1107.0,1.0,3.5,   45.7,0.0,14.1,1.9
2020-10-06 12:00:00,362.75,27.1,28.2,25.7,43.8,49.6,38.0,820.9,1167.0,1.3,3.9,  162.0,0.0,13.7,2.0
2020-10-06 13:00:00,390.8014354066986,27.5,28.2,26.5,42.5,46.8,37.4,791.8,1109.0,1.3,3.9,  175.0,0.0,13.7,2.1
2020-10-06 14:00:00,363.56608695652176,27.5,28.1,27.1,44.3,47.1,41.6,770.5,954.0,1.7,5.5,  169.4,0.0,14.3,2.0
2020-10-06 15:00:00,272.16842105263163,27.4,28.1,27.0,38.2,45.5,31.5,567.0,969.0,2.1,5.4,  173.7,0.0,11.9,2.3
2020-10-06 16:00:00,203.5851851851852,27.0,27.6,26.5,33.1,35.9,30.5,461.0,567.5,2.2,5.6,  180.2,0.0,9.4,2.4
2020-10-06 17:00:00,239.4145601617796,26.3,26.8,26.0,34.6,36.6,33.1,288.3,393.4,2.2,5.5,  183.1,0.0,9.5,2.2
2020-10-06 18:00:00,394.4857142857143,25.1,26.1,24.3,40.4,43.7,35.1,86.8,189.2,1.8,4.2,  190.4,0.0,10.7,1.9
2020-10-06 19:00:00,502.3798076923077,23.9,24.4,23.4,41.7,44.0,38.8,3.7,19.4,1.1,4.3,  220.7,0.0,10.1,1.7
2020-10-06 20:00:00,546.4294117647058,23.6,24.3,22.4,41.0,54.6,34.0,0.0,0.0,1.2,4.0,  236.8,0.0,9.5,1.7
2020-10-06 21:00:00,563.0714285714286,21.4,22.6,20.5,61.3,68.4,53.9,0.0,0.0,0.4,1.5,  248.7,0.0,13.6,1.0
2020-10-06 22:00:00,568.3636363636364,20.2,20.5,19.8,68.0,70.0,66.1,0.0,0.0,0.3,1.7,  237.3,0.0,14.1,0.8
2020-10-06 23:00:00,572.0,19.7,20.1,19.1,69.7,73.0,68.1,0.0,0.0,0.4,1.9,  203.7,0.0,14.1,0.7
2020-10-07 00:00:00,572.1363636363636,22.6,22.9,22.3,64.4,66.1,62.9,0.0,0.0,0.4,1.2,  187.9,0.0,15.5,1.0
2020-10-07 01:00:00,572.25,22.3,22.6,21.8,66.7,68.0,65.5,0.0,0.0,0.3,1.2,  196.4,0.0,15.8,0.9
2020-10-07 02:00:00,572.1545454545453,21.8,22.1,21.6,67.3,68.0,66.8,0.0,0.0,0.4,1.4,  185.2,0.0,15.5,0.9
2020-10-07 03:00:00,572.0535714285714,21.1,21.7,20.5,69.2,71.0,67.2,0.0,0.0,0.2,1.1,  179.1,0.0,15.2,0.8
2020-10-07 04:00:00,570.0,20.7,21.0,20.5,69.2,70.1,68.1,0.6,6.5,0.5,1.1,  187.4,0.0,14.9,0.8
2020-10-07 05:00:00,556.9583333333334,21.3,23.4,20.3,65.8,68.8,60.2,61.5,144.2,0.2,0.7,  181.6,0.0,14.7,0.9
2020-10-07 06:00:00,477.33580705009285,24.4,26.1,23.2,57.5,62.6,50.0,236.6,337.7,0.4,1.3,   10.5,0.0,15.5,1.3
2020-10-07 07:00:00,344.6005291005291,27.6,29.1,25.9,43.8,51.6,37.8,443.3,548.3,0.6,1.8,  356.8,0.0,14.1,2.1
2020-10-07 08:00:00,187.9948717948718,29.7,30.8,28.4,36.4,40.8,32.9,636.4,715.8,0.5,2.2,   25.6,0.0,13.2,2.7
2020-10-07 09:00:00,128.19444444444446,31.4,32.5,30.6,30.7,34.9,26.1,785.8,849.0,0.7,2.3,   24.0,0.0,12.1,3.2
2020-10-07 10:00:00,136.00974025974023,33.3,34.6,31.9,26.4,29.3,23.7,902.3,943.0,1.4,3.5,   37.6,0.0,11.4,3.8
2020-10-07 11:00:00,229.1589205397301,34.5,35.4,33.7,24.7,26.8,23.0,959.3,969.0,1.3,3.9,   34.6,0.0,11.4,4.1
2020-10-07 12:00:00,327.68037602820215,34.8,35.6,33.8,25.2,27.5,23.0,964.7,971.0,2.0,5.8,   47.5,0.0,12.0,4.2
2020-10-07 13:00:00,368.23409090909087,34.2,34.9,33.5,24.9,27.6,23.2,925.8,954.0,2.1,5.5,   55.0,0.0,11.3,4.0
2020-10-07 14:00:00,319.75279931093877,33.6,34.3,33.2,28.2,30.2,25.7,829.6,885.0,2.2,4.8,   57.4,0.0,12.7,3.7
2020-10-07 15:00:00,250.375,33.0,33.8,32.2,30.6,33.5,28.1,689.0,765.0,2.2,5.4,   59.2,0.0,13.4,3.5
2020-10-07 16:00:00,228.17795753286146,32.0,33.0,31.0,36.6,41.1,33.1,504.1,603.8,2.1,5.5,   53.0,0.0,15.3,3.0
2020-10-07 17:00:00,254.04444444444442,30.9,31.5,29.5,42.5,47.6,38.5,297.0,401.8,1.5,4.4,   72.5,0.0,16.6,2.6
2020-10-07 18:00:00,395.7285714285714,28.6,29.7,27.5,51.6,55.9,47.5,106.0,193.4,1.3,3.5,  118.7,0.0,17.6,1.9
2020-10-07 19:00:00,496.5757575757576,26.6,27.7,25.9,62.9,66.6,55.9,6.6,32.3,1.3,3.2,   70.0,0.0,19.0,1.3
2020-10-07 20:00:00,538.2857142857142,25.5,26.1,24.9,68.4,71.3,66.4,0.0,0.0,0.8,2.6,   45.5,0.0,19.3,1.0
2020-10-07 21:00:00,558.9166666666667,25.0,25.3,24.7,71.3,73.9,70.1,0.0,0.0,0.7,2.1,   80.7,0.0,19.5,0.9
2020-10-07 22:00:00,569.8333333333333,24.4,24.8,23.8,74.0,75.0,72.9,0.0,0.0,0.4,1.7,  104.0,0.0,19.5,0.8
2020-10-07 23:00:00,572.1315789473684,23.5,24.0,23.1,73.9,75.0,72.9,0.0,0.0,0.4,1.0,  193.1,0.0,18.6,0.8
2020-10-08 00:00:00,571.9954545454544,24.9,25.9,23.9,64.6,71.4,52.0,0.0,0.0,0.2,1.5,   55.3,0.0,17.8,1.1
2020-10-08 01:00:00,571.9904761904761,24.2,24.6,23.8,66.4,73.8,59.2,0.0,0.0,0.2,1.1,  207.4,0.0,17.5,1.0
2020-10-08 02:00:00,572.0333333333333,23.2,24.0,22.7,61.9,63.9,60.1,0.0,0.0,0.4,1.5,  178.9,0.0,15.5,1.1
2020-10-08 03:00:00,571.9022556390978,22.6,22.9,22.3,62.4,65.2,60.8,0.0,0.0,0.4,1.0,  194.7,0.0,15.1,1.0
2020-10-08 04:00:00,569.4047619047619,22.2,22.6,21.8,68.2,72.1,64.3,0.0,0.0,0.2,0.9,  189.7,0.0,16.0,0.9
2020-10-08 05:00:00,550.0893970893972,22.5,23.0,21.8,68.5,73.2,65.1,16.6,49.5,0.7,2.0,  227.9,0.0,16.4,0.9
2020-10-08 06:00:00,450.596618357488,24.5,26.6,22.7,65.5,69.0,58.5,152.7,301.2,0.4,1.4,  242.0,0.0,17.5,1.1
2020-10-08 07:00:00,281.06233062330625,27.3,28.4,26.4,50.6,58.8,46.0,293.7,481.7,0.4,1.5,  317.0,0.0,16.2,1.8
2020-10-08 08:00:00,129.19829787234042,29.8,31.1,28.2,37.7,48.1,31.5,578.1,672.8,0.5,1.5,    2.9,0.0,13.7,2.6
2020-10-08 09:00:00,112.81846153846152,31.6,32.4,31.1,28.8,33.0,25.2,570.9,903.0,0.6,2.1,   22.5,0.0,11.3,3.3
2020-10-08 10:00:00,147.036750483559,33.9,34.9,32.4,23.1,27.0,21.1,790.4,1019.0,1.0,3.4,   41.2,0.0,9.9,4.1
2020-10-08 11:00:00,259.095,36.5,37.8,34.0,19.5,23.6,16.7,974.3,1049.0,1.5,3.5,   31.3,0.0,9.5,4.9
2020-10-08 12:00:00,347.59343434343435,37.0,38.5,35.7,20.5,24.9,16.4,724.6,1192.0,2.0,5.4,   38.1,0.0,10.6,5.0
2020-10-08 13:00:00,376.3598484848485,37.2,38.0,36.0,20.9,23.6,19.4,943.7,1214.0,2.3,5.4,   48.1,0.0,11.2,5.0
2020-10-08 14:00:00,306.0851851851852,35.8,36.6,35.1,20.2,23.1,18.6,761.1,1061.0,2.4,6.0,   55.0,0.0,9.5,4.7
2020-10-08 15:00:00,206.7111292962357,35.2,35.8,34.6,21.0,24.8,16.9,601.5,767.0,2.5,5.8,   55.3,0.0,9.5,4.5
2020-10-08 16:00:00,164.0,33.9,34.8,32.7,24.0,29.1,20.1,415.0,554.3,2.3,5.2,   51.8,0.0,10.4,4.0
2020-10-08 17:00:00,228.84786324786324,32.2,33.1,31.2,29.5,33.4,26.3,232.3,373.9,1.9,4.5,   66.9,0.0,12.1,3.4
2020-10-08 18:00:00,371.1281512605041,29.9,31.4,29.0,42.6,47.8,32.8,41.5,124.6,1.4,4.4,   65.0,0.0,15.8,2.4
2020-10-08 19:00:00,468.36,28.4,29.1,27.7,53.1,59.4,47.6,0.4,4.3,1.2,3.2,   67.5,0.0,17.9,1.8
2020-10-08 20:00:00,524.5169172932331,27.2,27.8,26.6,63.4,66.7,59.4,0.0,0.0,1.3,3.9,   68.6,0.0,19.6,1.3
2020-10-08 21:00:00,547.275,26.2,26.7,25.5,69.1,72.8,66.5,0.0,0.0,0.3,2.1,   17.2,0.0,20.1,1.1
2020-10-08 22:00:00,559.2941176470588,25.9,26.4,25.1,69.6,74.5,65.0,0.0,0.0,0.7,4.2,  132.9,0.0,19.9,1.0
2020-10-08 23:00:00,563.7055555555555,25.6,26.2,24.9,67.9,69.4,66.2,0.0,0.0,0.3,1.1,  124.7,0.0,19.3,1.1
2020-10-09 00:00:00,563.4013157894738,19.7,20.5,19.2,73.3,75.2,70.4,0.0,0.0,0.2,0.9,  202.9,0.0,14.8,0.6
2020-10-09 01:00:00,563.375,19.1,19.5,18.6,74.3,75.1,73.6,0.0,0.0,0.2,0.8,  186.8,0.0,14.5,0.6
2020-10-09 02:00:00,564.4375,18.8,19.2,18.6,74.1,75.9,71.9,0.0,0.0,0.5,1.3,  185.9,0.0,14.1,0.6
2020-10-09 03:00:00,563.5,18.7,19.1,18.3,73.4,74.7,71.8,0.0,0.0,0.3,1.0,  184.4,0.0,13.8,0.6
2020-10-09 04:00:00,563.590909090909,18.0,18.3,17.5,75.9,77.1,74.5,0.0,0.0,0.2,1.0,  189.0,0.0,13.7,0.5
2020-10-09 05:00:00,547.1487068965516,17.3,17.6,17.0,78.3,79.3,76.6,2.2,12.9,0.2,1.2,  163.3,0.0,13.5,0.4
2020-10-09 06:00:00,479.18421052631584,18.9,20.9,17.3,73.1,78.0,64.2,91.9,189.4,0.2,1.2,  184.5,0.0,13.9,0.6
2020-10-09 07:00:00,344.7261273209549,22.0,23.2,20.8,60.5,64.5,56.4,296.3,402.2,0.4,1.4,  340.0,0.0,14.0,1.0
2020-10-09 08:00:00,194.47217675941081,24.5,25.7,23.2,52.4,56.9,48.2,497.0,587.0,0.5,1.6,   15.7,0.0,14.1,1.5
2020-10-09 09:00:00,113.28273809523809,26.5,28.0,25.0,45.3,50.6,39.7,666.0,735.3,0.8,2.4,   54.3,0.0,13.7,1.9
2020-10-09 10:00:00,127.85789473684211,29.1,30.6,27.4,36.3,42.3,31.2,788.4,834.0,0.8,3.0,   30.5,0.0,12.6,2.6
2020-10-09 11:00:00,199.0142977291842,31.2,32.5,29.2,28.5,33.7,23.9,851.3,864.0,1.0,2.6,  354.8,0.0,10.8,3.3
2020-10-09 12:00:00,303.52079002079006,31.9,32.8,29.6,28.5,35.0,25.0,756.8,860.0,1.4,4.5,   53.3,0.0,11.4,3.4
2020-10-09 13:00:00,343.4102564102564,30.6,31.5,29.4,35.6,37.3,33.4,759.7,862.0,1.6,4.3,  138.6,0.0,13.7,2.8
2020-10-09 14:00:00,327.5576923076923,30.1,31.0,29.2,38.8,42.0,35.4,666.0,739.3,1.9,5.4,  148.8,0.0,14.6,2.6
2020-10-09 15:00:00,264.43024390243903,28.9,30.0,28.1,42.9,45.1,39.9,494.1,584.6,2.3,6.2,  123.6,0.0,15.0,2.3
2020-10-09 16:00:00,217.14823529411763,28.1,28.9,27.3,44.9,48.0,42.1,290.6,397.6,1.8,6.2,  134.4,0.0,15.0,2.1
2020-10-09 17:00:00,242.6174089068826,26.7,27.4,25.9,50.1,52.1,48.0,94.2,184.8,1.3,3.7,  141.6,0.0,15.5,1.7
2020-10-09 18:00:00,333.7972027972028,25.4,26.0,24.8,53.4,55.7,52.0,3.3,19.4,0.8,4.1,  133.7,0.0,15.3,1.5
2020-10-09 19:00:00,412.90058479532166,24.2,24.9,23.3,57.9,60.8,55.5,0.0,0.0,0.5,2.9,   10.5,0.0,15.4,1.3
2020-10-09 20:00:00,479.33116883116884,23.0,23.6,22.5,63.2,65.2,60.2,0.0,0.0,0.2,1.5,   94.4,0.0,15.6,1.0
2020-10-09 21:00:00,522.5654761904761,22.0,22.7,21.5,66.2,68.3,63.8,0.0,0.0,0.2,0.9,  151.5,0.0,15.4,0.9
2020-10-09 22:00:00,550.2222222222222,21.2,21.8,20.8,68.2,69.7,66.4,0.0,0.0,0.3,0.9,  174.4,0.0,15.1,0.8
2020-10-09 23:00:00,567.6,20.3,21.0,19.9,71.3,72.8,69.1,0.0,0.0,0.3,1.1,  192.2,0.0,15.0,0.7
2020-10-10 00:00:00,570.7777777777778,17.2,17.6,16.8,82.5,83.6,81.3,0.0,0.0,0.2,0.9,  186.2,0.0,14.2,0.3
2020-10-10 01:00:00,571.0,16.6,16.9,16.3,84.4,85.2,83.5,0.0,0.0,0.1,0.9,  196.9,0.0,14.0,0.3
2020-10-10 02:00:00,571.0333333333333,16.3,16.5,16.1,85.2,85.6,84.8,0.0,0.0,0.2,0.7,  185.5,0.0,13.8,0.3
2020-10-10 03:00:00,570.9444444444445,15.8,16.3,15.5,85.8,86.6,84.9,0.0,0.0,0.1,0.6,  191.9,0.0,13.5,0.3
2020-10-10 04:00:00,571.5833333333333,15.5,15.7,15.1,86.9,87.3,86.4,0.0,0.0,0.1,0.8,  190.2,0.0,13.3,0.2
2020-10-10 05:00:00,569.0714285714286,15.2,15.5,14.8,87.5,88.0,86.8,0.0,0.0,0.2,0.8,  198.7,0.0,13.2,0.2
2020-10-10 06:00:00,560.9761273209549,15.5,16.0,15.2,87.7,88.0,87.3,18.3,38.7,0.0,0.8,  181.8,0.0,13.5,0.2
2020-10-10 07:00:00,544.2727272727273,16.9,18.2,15.8,87.3,88.0,85.5,73.0,109.8,0.0,0.5,  220.0,0.0,14.8,0.2
2020-10-10 08:00:00,491.0985714285714,19.1,20.1,18.0,80.4,85.6,75.9,174.5,219.4,0.3,1.2,   28.1,0.0,15.6,0.4
2020-10-10 09:00:00,413.8287037037037,20.8,21.4,20.0,71.4,75.8,68.7,274.0,398.0,0.4,1.3,  283.6,0.0,15.4,0.7
2020-10-10 10:00:00,361.8282051282051,22.5,23.7,21.2,63.9,69.5,58.4,346.2,921.0,0.5,2.2,   60.6,0.0,15.3,1.0
2020-10-10 11:00:00,346.0179310344828,23.7,25.2,22.9,58.8,61.8,52.9,380.1,938.0,0.9,2.8,   48.2,0.0,15.1,1.2
2020-10-10 12:00:00,397.3763736263736,25.3,26.3,24.3,52.7,55.4,49.4,616.8,869.0,1.3,3.2,   58.8,0.0,14.9,1.5
2020-10-10 13:00:00,427.5611285266458,25.4,26.5,24.6,51.4,55.6,47.5,515.6,767.5,1.8,4.7,   63.9,0.0,14.7,1.6
2020-10-10 14:00:00,425.8542199488491,25.5,26.0,24.7,47.8,51.2,45.5,459.6,634.2,1.6,4.0,  103.7,0.0,13.7,1.7
2020-10-10 15:00:00,407.76,25.3,25.7,24.8,47.6,49.4,46.3,284.3,417.1,1.3,4.6,  113.8,0.0,13.4,1.7
2020-10-10 16:00:00,360.8205128205129,24.1,24.9,23.0,51.8,56.1,49.0,108.2,217.1,1.2,3.4,  130.8,0.0,13.6,1.5
2020-10-10 17:00:00,276.42,22.3,23.1,21.6,60.1,64.7,56.0,9.7,28.0,1.3,4.1,  132.0,0.0,14.2,1.1
2020-10-10 18:00:00,280.46969696969694,21.3,21.7,21.0,67.1,68.3,64.6,0.0,0.0,1.1,4.0,  114.3,0.0,15.0,0.8
2020-10-10 19:00:00,339.39655172413785,20.8,21.4,20.1,67.6,70.7,65.7,0.0,0.0,0.2,1.5,   61.5,0.0,14.6,0.8
2020-10-10 20:00:00,439.6436781609195,19.4,20.3,18.5,72.9,75.8,69.9,0.0,0.0,0.1,1.1,  153.1,0.0,14.4,0.6
2020-10-10 21:00:00,502.2348484848485,18.4,18.8,17.9,75.0,75.7,74.2,0.0,0.0,0.3,1.0,  189.0,0.0,13.8,0.5
2020-10-10 22:00:00,544.0,17.7,18.0,17.2,76.7,78.3,75.1,0.0,0.0,0.2,0.9,  189.9,0.0,13.6,0.5
2020-10-10 23:00:00,569.6388888888888,17.1,17.4,16.9,79.3,80.5,78.1,0.0,0.0,0.4,1.0,  196.1,0.0,13.5,0.4
2020-10-13 00:00:00,566.5815850478123,11.5,11.9,11.1,66.1,67.6,64.7,0.0,0.0,0.4,1.1,  186.0,0.0,5.4,0.5
2020-10-13 01:00:00,566.3231237322516,10.9,11.3,10.2,67.0,68.4,65.6,0.0,0.0,0.5,1.2,  193.7,0.0,5.0,0.4
2020-10-13 02:00:00,565.924552526581,10.2,10.5,9.8,69.5,71.0,68.4,0.0,0.0,0.4,1.4,  188.3,0.0,4.9,0.4
2020-10-13 03:00:00,565.3490582439873,10.0,10.6,9.5,68.7,70.1,67.2,0.0,0.0,0.2,1.0,  168.0,0.0,4.5,0.4
2020-10-13 04:00:00,563.1002607939728,10.2,10.9,9.6,67.9,71.1,62.7,0.0,0.0,0.3,2.0,  135.6,0.0,4.6,0.4
2020-10-13 05:00:00,561.6374927557231,12.1,13.5,10.9,54.6,62.7,45.8,0.0,0.0,0.3,1.8,  198.4,0.0,3.2,0.6
2020-10-13 06:00:00,539.1834145570454,15.6,16.4,12.5,34.7,47.0,32.3,17.0,111.9,0.8,2.2,  196.9,0.0,0.0,1.2
2020-10-13 07:00:00,476.08981615634764,18.6,19.8,15.9,31.5,35.9,28.7,214.7,344.2,0.6,2.3,  227.7,0.0,1.4,1.5
2020-10-13 08:00:00,380.9067516661837,20.6,22.4,19.3,29.4,33.2,25.6,383.8,507.6,0.6,1.9,  256.8,0.0,2.1,1.7
2020-10-13 09:00:00,328.8051226487596,23.0,24.6,22.0,24.6,27.2,21.4,563.5,640.8,0.7,2.2,  281.9,0.0,1.7,2.1
2020-10-13 10:00:00,322.03797718321044,24.7,25.6,23.8,21.8,23.3,20.7,627.8,718.2,0.9,2.9,  246.9,0.0,1.4,2.4
2020-10-13 11:00:00,379.6750185131524,27.1,28.3,25.4,20.5,22.1,19.0,727.9,797.7,1.0,3.2,  318.3,0.0,2.6,2.8
2020-10-13 12:00:00,430.32345585449036,28.2,28.9,27.3,20.0,21.6,18.9,726.5,765.4,0.8,2.4,  342.3,0.0,3.1,3.1
2020-10-13 13:00:00,457.49177428092673,28.6,29.5,27.6,19.8,21.3,18.2,661.0,711.4,0.9,3.2,  325.2,0.0,3.3,3.1
2020-10-13 14:00:00,437.8340057508415,28.9,29.7,27.8,19.1,20.5,17.9,522.9,614.7,0.8,2.1,  295.0,0.0,3.0,3.2
2020-10-13 15:00:00,379.9446653144016,26.9,28.9,25.7,21.9,23.7,18.8,258.0,459.9,1.7,5.1,  187.3,0.0,3.3,2.8
2020-10-13 16:00:00,338.80334685598376,24.5,25.8,23.9,25.4,26.2,23.6,69.1,124.7,2.2,5.4,  180.0,0.0,3.4,2.3
2020-10-13 17:00:00,346.4734569689945,23.3,24.1,22.9,26.7,27.6,26.0,10.8,34.4,2.4,6.6,  182.7,0.0,3.1,2.1
2020-10-13 18:00:00,440.17134485978295,22.9,23.1,22.8,27.7,27.9,27.5,0.0,0.0,1.9,4.6,  188.2,0.0,3.3,2.0
2020-10-13 19:00:00,521.3732010045397,21.9,23.1,20.6,30.2,33.1,27.5,0.0,0.0,0.5,3.0,  159.5,0.0,3.6,1.8
2020-10-13 20:00:00,549.5783251231527,19.1,20.7,17.9,37.5,41.2,33.1,0.0,0.0,0.2,0.8,  161.3,0.0,4.2,1.4
2020-10-13 21:00:00,554.0824688496089,17.1,18.3,16.3,42.9,45.8,38.9,0.0,0.0,0.2,1.2,  168.2,0.0,4.4,1.1
2020-10-13 22:00:00,555.4454361054767,15.9,16.3,15.4,46.9,48.2,45.7,0.0,0.0,0.3,0.9,  187.1,0.0,4.6,1.0
2020-10-13 23:00:00,556.7538579067991,15.9,16.3,15.5,46.8,48.3,45.2,0.0,0.0,0.6,1.7,  194.2,0.0,4.5,1.0
2020-10-14 00:00:00,556.2713706172124,15.0,16.1,14.0,50.6,53.9,46.6,0.0,0.0,0.3,1.3,  186.1,0.0,4.8,0.8
2020-10-14 01:00:00,555.8727994115418,13.7,14.3,13.2,54.8,56.8,52.8,0.0,0.0,0.3,1.0,  195.6,0.0,4.8,0.7
2020-10-14 02:00:00,555.3518505834936,12.8,13.3,12.0,58.3,60.4,56.4,0.0,0.0,0.3,0.9,  155.4,0.0,4.8,0.6
2020-10-14 03:00:00,554.7760618585003,12.4,12.7,11.9,59.8,62.5,57.8,0.0,0.0,0.3,1.0,  189.1,0.0,4.8,0.6
2020-10-14 04:00:00,554.0232396406839,12.7,13.1,12.3,57.7,59.2,56.5,0.0,0.0,0.2,0.8,  199.1,0.0,4.5,0.6
2020-10-14 05:00:00,553.9362068965518,12.6,13.0,12.2,57.5,59.4,56.0,0.0,0.0,0.2,0.8,  196.0,0.0,4.4,0.6
2020-10-14 06:00:00,489.70833333333337,12.7,13.5,12.2,57.9,59.5,55.2,22.7,60.3,0.2,0.9,  183.7,0.0,4.6,0.6
2020-10-14 07:00:00,338.84444444444443,15.8,18.4,13.4,49.6,55.3,41.6,180.3,286.2,0.4,2.0,  180.5,0.0,5.3,0.9
2020-10-14 08:00:00,190.4726443768997,21.5,23.1,18.4,31.8,41.7,28.8,410.7,494.7,0.6,2.0,  201.6,0.0,4.0,1.8
2020-10-14 09:00:00,147.72936170212762,23.7,25.8,22.2,29.2,31.2,26.3,589.7,776.3,0.9,2.6,  283.3,0.0,4.7,2.1
2020-10-14 10:00:00,183.81469979296062,24.3,26.2,23.1,28.1,29.9,24.1,491.8,860.0,1.0,3.4,   10.2,0.0,4.6,2.2
2020-10-14 11:00:00,269.49081081081084,25.0,27.0,23.6,25.7,28.5,21.7,454.9,815.0,1.4,4.3,   13.5,0.0,4.0,2.4
2020-10-14 12:00:00,366.29268292682923,26.2,27.4,24.9,22.8,25.3,20.8,602.7,804.0,1.5,4.5,    3.2,0.0,3.4,2.6
2020-10-14 13:00:00,392.3571428571429,25.7,26.8,24.6,22.9,24.6,20.7,362.8,769.7,1.2,4.5,  353.0,0.0,2.9,2.5
2020-10-14 14:00:00,327.3100470957614,24.7,25.5,23.7,24.3,38.7,21.6,179.7,584.8,1.5,5.1,    8.1,0.0,2.8,2.4
2020-10-14 15:00:00,246.452380952381,22.1,23.8,20.9,50.6,56.8,37.9,133.6,200.0,1.6,3.9,   53.5,0.0,11.3,1.3
2020-10-14 16:00:00,196.09728506787326,20.1,21.0,19.2,59.7,62.8,56.4,70.8,161.3,1.6,5.1,  130.1,0.0,12.0,1.0
2020-10-14 17:00:00,227.1774332472007,18.8,19.4,18.2,64.0,65.9,62.5,5.9,23.7,1.4,5.0,  128.0,0.0,11.8,0.8
2020-10-14 18:00:00,391.9666666666667,18.0,18.4,17.6,67.3,68.8,65.7,0.0,0.0,0.8,3.4,  118.5,0.0,11.8,0.7
2020-10-14 19:00:00,493.99407114624506,16.6,17.7,15.5,70.8,73.3,68.1,0.0,0.0,0.4,2.2,  152.3,0.0,11.3,0.6
2020-10-14 20:00:00,542.9196428571429,15.5,15.9,14.9,72.3,74.9,69.9,0.0,0.0,0.5,2.1,  193.4,0.0,10.5,0.5
2020-10-14 21:00:00,562.1111111111112,14.4,15.0,13.6,74.3,75.7,72.8,0.0,0.0,0.5,1.4,  185.0,0.0,9.9,0.4
2020-10-14 22:00:00,570.9444444444442,13.1,13.7,12.5,75.3,77.1,74.0,0.0,0.0,0.5,1.3,  194.3,0.0,8.8,0.4
2020-10-14 23:00:00,572.804347826087,12.3,12.9,11.8,77.8,80.3,72.9,0.0,0.0,0.4,1.5,  190.6,0.0,8.6,0.3
2020-10-15 00:00:00,573.4,13.6,15.2,11.7,51.2,72.9,38.2,0.0,0.0,0.4,1.9,  215.1,0.0,3.5,0.8
2020-10-15 01:00:00,573.8,11.2,11.8,10.6,60.5,67.8,56.2,0.0,0.0,0.4,1.2,  190.5,0.0,3.8,0.5
2020-10-15 02:00:00,574.3,11.2,11.9,10.6,50.2,56.9,44.7,0.0,0.0,0.6,1.7,  200.9,0.0,1.2,0.7
2020-10-15 03:00:00,574.6,11.5,13.4,10.6,46.3,50.5,37.6,0.0,0.0,0.5,1.3,  200.1,0.0,0.3,0.7
2020-10-15 04:00:00,574.9444444444445,13.2,13.7,12.6,37.8,39.8,35.5,0.0,0.0,0.7,1.5,  193.7,0.0,-0.9,0.9
2020-10-15 05:00:00,552.9608294930874,13.3,13.7,13.1,37.0,38.5,35.6,0.0,0.0,0.6,1.9,  198.9,0.0,-1.0,1.0
2020-10-15 06:00:00,461.44782608695647,12.0,13.4,11.3,42.3,45.4,36.9,12.2,49.5,0.4,1.1,  197.9,0.0,-0.4,0.8
2020-10-15 07:00:00,283.6027586206897,15.0,17.1,12.0,34.7,42.3,30.5,206.3,305.6,0.5,2.1,  225.3,0.0,-0.5,1.1
2020-10-15 08:00:00,137.64775413711584,18.3,19.9,16.8,29.6,32.2,26.0,405.4,497.0,0.6,2.5,  285.4,0.0,0.2,1.5
2020-10-15 09:00:00,87.53796296296295,20.6,21.6,19.6,24.9,27.7,22.4,574.0,643.1,1.1,3.3,  321.5,0.0,-0.1,1.8
2020-10-15 10:00:00,132.45974955277282,22.1,23.3,21.1,22.3,24.1,19.8,687.7,724.7,1.2,4.1,  342.0,0.0,-0.5,2.1
2020-10-15 11:00:00,230.83677298311446,22.8,23.8,21.6,21.0,22.9,19.4,740.5,750.5,1.1,4.3,  348.6,0.0,-0.7,2.2
2020-10-15 12:00:00,331.7822966507177,24.0,24.7,23.2,18.9,20.7,17.5,729.2,750.5,1.5,5.0,  345.0,0.0,-1.1,2.4
2020-10-15 13:00:00,354.725,24.8,25.4,24.0,17.6,18.9,16.1,648.8,698.7,1.1,3.5,  345.0,0.0,-1.5,2.6
2020-10-15 14:00:00,283.9514285714285,24.8,25.2,24.1,17.3,18.4,16.2,512.3,589.1,1.0,3.3,  339.0,0.0,-1.7,2.6
2020-10-15 15:00:00,189.64444444444442,23.6,25.4,22.2,18.8,21.6,16.4,186.8,427.8,0.6,2.4,  303.5,0.0,-1.5,2.4
